idioma,traduccion
Supongo que me iré ahora.,I guess I'll be going now.
Yo supongo que ellos hablan francés.,I guess they speak French.
Imagino que no estamos invitados.,I guess we're not invited.
Tomé un desayuno saludable.,I had a healthy breakfast.
Tuve un accidente en el trabajo.,I had an accident at work.
Tuve guiso de ternera para la comida.,I had beef stew for lunch.
No tuve oportunidad de escapar.,I had no chance to escape.
No tuve más opción que ir.,I had no choice but to go.
No tenía ni idea de quién era.,I had no idea who she was.
Odio que me saquen fotos.,I hate being photographed.
Odio que me fotografíen.,I hate being photographed.
Detesto cuando Tom hace eso.,I hate when Tom does that.
Tengo un pequeño problema.,I have a bit of a problem.
Tengo un perro y dos gatos.,I have a dog and two cats.
Yo le temo a la oscuridad.,I have a fear of the dark.
Le tengo miedo a la oscuridad.,I have a fear of the dark.
Tengo un poco de cosas que hacer.,I have a few things to do.
Tengo un montón por hacer.,I have a great deal to do.
Ahora tengo un poco de dinero.,I have a little money now.
Ahora tengo algo de dinero.,I have a little money now.
Tengo muchas preguntas.,I have a lot of questions.
Tengo una idea mucho mejor.,I have a much better idea.
Tengo dolores en el pecho.,I have a pain in my chest.
Tengo una tos persistente.,I have a persistent cough.
Te tengo una pregunta.,I have a question for you.
Tengo una sorpresa para ti.,I have a surprise for you.
Tengo una sorpresa para vos.,I have a surprise for you.
Tengo una sorpresa para ustedes.,I have a surprise for you.
Tengo un hijo de diez años.,I have a ten-year-old boy.
Casi no tengo hambre.,I have almost no appetite.
Tengo alergia a la leche.,I have an allergy to milk.
Tengo una guitarra eléctrica.,I have an electric guitar.
Tengo otro compromiso.,I have another engagement.
Tengo al menos diez libros.,I have at least ten books.
Te he estado esperando.,I have been expecting you.
Una vez estuve en Kioto.,I have been to Kyoto once.
Desayuno a las siete.,I have breakfast at seven.
Tengo dificultad para masticar.,I have difficulty chewing.
Tengo sensibilidad en mis piernas.,I have feeling in my legs.
Tengo una acidez terrible.,I have horrible heartburn.
Tengo justo lo que necesitas.,I have just what you need.
Tengo justo lo que necesitáis.,I have just what you need.
Tengo justo lo que usted necesita.,I have just what you need.
Tengo justo lo que ustedes necesitan.,I have just what you need.
Tengo la presión baja.,I have low blood pressure.
Me lo he encontrado muchas veces.,I have met him many times.
No tengo un hogar en donde vivir.,I have no home to live in.
No tengo idea quién es Tom.,I have no idea who Tom is.
No tengo idea de quién es Tom.,I have no idea who Tom is.
No tengo idea de quién es ella.,I have no idea who she is.
No tengo tiempo para verte.,I have no time to see you.
No he terminado de almorzar.,I have not finished lunch.
No tengo otro sitio adónde ir.,I have nowhere else to go.
Tengo parientes en Milán.,I have relatives in Milan.
Yo no he dicho tal cosa.,I have said no such thing.
Tengo algunos libros de inglés.,I have some English books.
Tengo algo de dinero por aquí.,I have some money with me.
Tengo el día entero libre.,I have the whole day free.
Tengo que estar de vuelta para las dos y media.,I have to be back by 2:30.
Tengo que estar en casa para las dos y media.,I have to be home by 2:30.
Tengo que volver al trabajo.,I have to go back to work.
Tengo que ir a una reunión.,I have to go to a meeting.
Tengo que buscar mi bolígrafo.,I have to look for my pen.
Tengo que obedecer sus órdenes.,I have to obey his orders.
Tengo que pelar las manzanas.,I have to peel the apples.
Tengo que planearlo todo.,I have to plan everything.
Tengo que imprimir 100 páginas.,I have to print 100 pages.
Tengo que ajustarme el cinturón.,I have to tighten my belt.
Tengo que lavar los trastes.,I have to wash the dishes.
He visitado París una vez.,I have visited Paris once.
Nunca he estado en Estados Unidos.,I haven't been to America.
Hace años que no dibujo.,I haven't drawn for years.
Aún no he almorzado.,I haven't eaten lunch yet.
Todavía no he almorzado.,I haven't eaten lunch yet.
No he tomado ninguna decisión.,I haven't made up my mind.
No he leído el informe.,I haven't read the report.
No he visto a Tom últimamente.,I haven't seen Tom lately.
Oí que él come ranas.,I hear that he eats frogs.
Oigo lo que dices.,I hear what you're saying.
Oí un ruido detrás de mí.,I heard a noise behind me.
Escuché que tenés un nuevo auto.,I heard you got a new car.
Yo ayudé a cargar esas bolsas.,I helped carry those bags.
Espero verte pronto.,I hope I can see you soon.
Espero no te esté aburriendo.,I hope I'm not boring you.
Espero que todo esté bien.,I hope everything is okay.
Espero que el autobús venga pronto.,I hope the bus comes soon.
Espero que cambien las cosas.,I hope things will change.
Espero ser periodista.,I hope to be a journalist.
Espero que no te pierdas.,I hope you don't get lost.
Espero que tengas seguro.,I hope you have insurance.
Espero que los dos tengan hambre.,I hope you two are hungry.
Espero que las dos tengan hambre.,I hope you two are hungry.
Le invité a mi casa.,I invited him to my house.
Planché el pañuelo.,I ironed the handkerchief.
Solo necesito un poco de ayuda.,I just need a little help.
Solo necesito un poco de tiempo.,I just need a little time.
Solo necesito tiempo para pensar.,I just need time to think.
Creo que debería intentarlo.,I just think I should try.
Solo quiero que escuches.,I just want you to listen.
Solo quería avisarte.,I just wanted to warn you.
Solo quise avisarte.,I just wanted to warn you.
Me mantengo pensando en Tom.,I keep thinking about Tom.
Seguí caminando hacia el coche.,I kept walking to the car.
Sabía que Tom era canadiense.,I knew Tom was a Canadian.
Sabía que Tom preguntaría eso.,I knew Tom would ask that.
Sabía que Tom estaría allí.,I knew Tom would be there.
Sé que Tom es tu amigo.,I know Tom is your friend.
Conozco un par de canciones francesas.,I know a few French songs.
Conozco a un hombre que puede ayudar.,I know a man who can help.
Yo sé cómo cocinar una cena.,I know how to cook dinner.
Sé cómo se conduce un coche.,I know how to drive a car.
Sé cómo conducir un coche.,I know how to drive a car.
Sé que no es la verdad.,I know it isn't the truth.
Ya sé que es un experimento.,I know it's an experiment.
Sé que viven aquí.,I know that you live here.
Sé lo que Tomás estaba haciendo.,I know what Tom was doing.
Sé lo que diría Tom.,I know what Tom would say.
Sé lo que es ese olor.,I know what that smell is.
Sé hacia dónde va Tom.,I know where Tom is going.
Sé que a usted le gusta el chocolate.,I know you like chocolate.
Aprendí mucho sobre Tom.,I learned a lot about Tom.
Aprendí mucho esta semana.,I learned a lot this week.
Aprendí una nueva técnica.,I learned a new technique.
Hoy aprendí algo.,I learned something today.
Dejo a mi perro dormir dentro.,I let my dog sleep inside.
Dejo que mi perro duerma dentro.,I let my dog sleep inside.
Me gustó mucho la comida china.,I like Chinese food a lot.
Me gusta todo tipo de música.,I like all kinds of music.
Me gustan tanto perros como gatos.,I like both cats and dogs.
Me gustan los perros y gatos.,I like both dogs and cats.
Me gustan tanto perros como gatos.,I like both dogs and cats.
Me gusta la música instrumental.,I like instrumental music.
Me gusta aprender idiomas.,I like learning languages.
Me gusta escuchar música.,I like listening to music.
Me gusta jugar al baloncesto.,I like playing basketball.
Me gusta hablar en francés.,I like speaking in French.
Me gusta la comida picante mejicana.,I like spicy Mexican food.
Me gusta este color también.,I like this color as well.
Me gusta bailar con Mary.,I like to dance with Mary.
Me gusta comer comida coreana.,I like to eat Korean food.
Me gusta escuchar música.,I like to listen to music.
Me gusta hacer reír a María.,I like to make Mary laugh.
Me gusta jugar al baloncesto.,I like to play basketball.
Me gusta jugar con las palabras.,I like to play with words.
Me gusta viajar en tren.,I like to travel by train.
Me gusta andar en tren.,I like to travel by train.
Me gusta escribir en francés.,I like to write in French.
Vivo y trabajo en México.,I live and work in Mexico.
Vivo en el quinto piso.,I live on the fifth floor.
Vivo en el primer piso.,I live on the first floor.
Me encanta ser tu maestro.,I love being your teacher.
Me encantan tanto los perros como los gatos.,I love both cats and dogs.
Me gustan tanto los perros como los gatos.,I love both dogs and cats.
Me encanta ir a la playa.,I love going to the beach.
Te amo como a un hermano.,I love you like a brother.
Hice algunas modificaciones.,I made some modifications.
Lo conocí hace tres años.,I met him three years ago.
Podría estar liado el lunes.,I might be busy on Monday.
Extraño a Tom en el hotel,I missed Tom at the hotel.
Debo haberme cogido un resfriado.,I must have caught a cold.
Debo haber entendido mal.,I must have misunderstood.
Debo decirte algo.,I must tell you something.
Debo decirles algo.,I must tell you something.
Necesito un desafío mayor.,I need a bigger challenge.
Necesito un poco de ayuda aquí.,I need a little help here.
Necesito un poco más de tiempo.,I need a little more time.
Necesito a una mujer en mi vida.,I need a woman in my life.
Necesito asistencia médica.,I need medical assistance.
Necesito un tiempo para pensar.,I need some time to think.
Necesito que alguien me ayude.,I need someone to help me.
Necesito a alguien con quien hablar.,I need someone to talk to.
Tengo que pedirte un favor.,I need to ask you a favor.
Tengo que ser más cuidadosa.,I need to be more careful.
Necesito salir de aquí.,I need to get out of here.
Necesito salir de la ciudad.,I need to get out of town.
Tengo que conseguir algunos sellos.,I need to get some stamps.
Necesito saber quién es Tom.,I need to know who Tom is.
Necesito dejar un mensaje.,I need to leave a message.
Necesito verte esta noche.,I need to see you tonight.
Necesito estirar las piernas.,I need to stretch my legs.
Necesito tomarme el lunes libre.,I need to take Monday off.
No fumo ni bebo.,I neither drink nor smoke.
Yo no tomo ni fumo.,I neither drink nor smoke.
Ni fumo ni bebo.,I neither smoke nor drink.
Yo nunca te pedí que me aconsejaras.,I never asked your advice.
Nunca pude entenderlo.,I never did figure it out.
Nunca hago nada loco.,I never do anything crazy.
Nunca lo hago los lunes.,I never do that on Monday.
Nunca me canso de eso.,I never get tired of that.
Nunca pretendí herirte.,I never meant to hurt you.
Nunca gano ninguna discursión.,I never win any arguments.
A menudo me tumbo en este banco.,I often lie on this bench.
A menudo me quedo despierto toda la noche.,I often stay up all night.
Solo me tomé un par de cervezas.,I only had a couple beers.
Sólo pongo una condición.,I only have one condition.
Sólo fue una broma.,I only meant it as a joke.
Pinté la cerca de verde.,I painted the fence green.
Ayer jugué al fútbol.,I played soccer yesterday.
Yo deshojé una margarita para ella.,I plucked a daisy for her.
Prefiero el café con leche.,I prefer coffee with milk.
Prefiero los muebles modernos.,I prefer modern furniture.
Prefiero la primavera al otoño.,I prefer spring to autumn.
Prefiero la primavera al verano.,I prefer spring to summer.
Prefiero quedarme a ir.,I prefer staying to going.
Prefiero ir en bicicleta.,I prefer to go by bicycle.
Prefiero quedarme sentado.,I prefer to remain seated.
Prefiero viajar en avión.,I prefer to travel by air.
Prefiero volar en avión.,I prefer to travel by air.
Te prometo que vas a ser feliz.,I promise you'll be happy.
La tiré un puñetazo a la mandíbula.,I punched him in the chin.
Le di un puñetazo en la cara.,I punched him in the face.
Llamé al timbre seis veces.,I rang the bell six times.
Leo toda clase de libros.,I read all kinds of books.
Leo el New York Times.,I read the New York Times.
Me di cuenta que no podía ganar.,I realized I couldn't win.
Me di cuenta que no estaba lista.,I realized I wasn't ready.
Comprendí que no estaba listo.,I realized I wasn't ready.
De verdad que necesito un trago ahora.,I really need a drink now.
Realmente quiero ayudarte.,I really want to help you.
Me acuerdo diciéndotelo así.,I remember telling you so.
Puedo acordarme de la primera vez.,I remember the first time.
Necesito tu ayuda.,I require your assistance.
Lo vi subir las escaleras.,I saw him coming upstairs.
Lo vi entrar a la tienda.,I saw him enter the store.
Le vi hace tres años.,I saw him three years ago.
Lo vi con mis propios ojos.,I saw it with my own eyes.
Vi muchas caras familiares.,I saw many familiar faces.
Les he visto entrar en el banco.,I saw them enter the bank.
Los vi entrar al banco.,I saw them enter the bank.
Os vi a ti y a Tom besándoos.,I saw you and Tom kissing.
A él lo veo de vez en cuando.,I see him once in a while.
Parece que interrumpo.,I seem to be interrupting.
Raramente salgo los lunes.,I seldom go out on Monday.
"Yo debería preguntar, ¿o no?","I should ask, shouldn't I?"
Debería estar allí para las dos y media.,I should be there by 2:30.
Debería haber ido contigo.,I should've gone with you.
Cerré la puerta tras de mí.,I shut the door behind me.
Ayer dormí el día entero.,I slept all day yesterday.
Ayer me pasé el día entero durmiendo.,I slept all day yesterday.
Huelo algo quemándose.,I smell something burning.
Yo fumaba cuando era joven.,I smoked when I was young.
Hablo inglés todos los días.,I speak English every day.
Hablo inglés cada día.,I speak English every day.
Yo hablo un poco de japonés.,I speak a little Japanese.
Hoy gasté cien dólares.,I spent 100 dollars today.
Comencé a escribir un libro.,I started to write a book.
Me quedo en casa los domingos.,I stay at home on Sundays.
Todavía me encanta esta bicicleta.,I still love this bicycle.
Todavía recuerdo su nombre.,I still remember his name.
Esperé parado a un bus.,I stood waiting for a bus.
Dejé de beber café.,I stopped drinking coffee.
Todos los días estudio chino.,I study Chinese every day.
Estudio inglés todos los días.,I study English every day.
Creo poder hacerlo.,I suppose I could do that.
Supongo que es hora de irse.,I suppose it's time to go.
Supongo que es posible.,I suppose that's possible.
Yo sospechaba que él era un mentiroso.,I suspected he was a liar.
Nado aquí todas las mañanas.,I swim here every morning.
Tomo vitaminas todos los días.,I take vitamins every day.
Hablé por teléfono.,I talked on the telephone.
Hablé con Tom el lunes.,I talked to Tom on Monday.
Le enseñé a manejar a Tom.,I taught Tom how to drive.
Creo que veo el problema.,I think I see the problem.
Creo que voy a vomitar.,I think I'm going to puke.
Creo que se puede vencer a Tom.,I think Tom can be beaten.
Creo que Tom es analfabeto.,I think Tom is illiterate.
Creo que Tom tiene problemas.,I think Tom is in trouble.
Pienso que Tomás es desagradable.,I think Tom is unpleasant.
Pienso que Tom es poco de fiar.,I think Tom is unreliable.
Creo que Tom es muy listo.,I think Tom is very smart.
Pienso todo el día en Tom.,I think about Tom all day.
Creo que es la mejor manera.,I think it's the best way.
Yo creo que los fantasmas existen.,I think that ghosts exist.
Creo que tiene paperas.,I think that he has mumps.
Creo que él es honesto.,I think that he is honest.
Creo que es honesta.,I think that she's honest.
Creo que llevas razón.,I think that you're right.
Creo que tienes razón.,I think that you're right.
Creo que tenéis razón.,I think that you're right.
Pienso que tienes razón.,I think that you're right.
Creo que te equivocas.,I think that you're wrong.
Creo que la respuesta es sí.,I think the answer is yes.
Creo que el pago es suficiente.,I think the pay is enough.
Yo pienso que la historia es verdadera.,I think the story is true.
Creo que hay un problema.,I think there's a problem.
Creo que este libro es fácil.,I think this book is easy.
Pienso que esto es muy raro.,I think this is very rare.
Creo que podemos evitar eso.,I think we can avoid that.
Creo que lo has hecho bastante bien.,I think you did very well.
Creo que viste algo.,I think you saw something.
Creo que deberías comprarlo.,I think you should buy it.
Pensé que Tom había cambiado.,I thought Tom had changed.
Pensé que Tom necesitaba ayuda.,I thought Tom needed help.
Pensé que Tom estaba casado.,I thought Tom was married.
Pensé que Tom estaría de acuerdo.,I thought Tom would agree.
Pensé que era un secreto.,I thought it was a secret.
Creía que era un secreto.,I thought it was a secret.
Pensaba que sería divertido.,I thought it would be fun.
Pensé que se pondría más fácil.,I thought it'd get easier.
Pensé que haría más fácil.,I thought it'd get easier.
Yo pensaba que ese era mí trabajo.,I thought that was my job.
Pensé que querías esto.,I thought you wanted this.
Pensé que estabas dormida.,I thought you were asleep.
Pensé que estaban dormidas.,I thought you were asleep.
Pensé que tenías hambre.,I thought you were hungry.
Pensé que te habías ido de casa.,I thought you'd gone home.
Traté de conseguir buenas notas.,I tried to get good marks.
Apagué la computadora.,I turned off the computer.
Comprendo cómo te sientes.,I understand how you feel.
Normalmente me levanto a las ocho.,I usually get up at eight.
Generalmente me voy a casa a las cuatro.,I usually go home at four.
Visité Canadá hace mucho tiempo.,I visited Canada long ago.
Esperé a que ella hablara.,I waited for her to speak.
Camino veinte millas al día.,I walk twenty miles a day.
Yo caminé desde la estación.,I walked from the station.
Quiero otra taza de té.,I want another cup of tea.
Quiero muchos libros para leer.,I want many books to read.
Quiero a alguien con quien hablar.,I want someone to talk to.
Quiero algo para beber.,I want something to drink.
Quiero pedirte un favor.,I want to ask you a favor.
Quiero ser periodista.,I want to be a journalist.
Quiero ser un leñador.,I want to be a lumberjack.
Quiero ser astronauta.,I want to be an astronaut.
Quiero estar en este equipo.,I want to be on this team.
Quiero que me paguen en efectivo.,I want to be paid in cash.
Quiero ser tu marido.,I want to be your husband.
Quiero ser doctor.,I want to become a doctor.
Quiero comprar un ananá.,I want to buy a pineapple.
Quiero comprar una piña.,I want to buy a pineapple.
Quiero comprar otra.,I want to buy another one.
Quiero comprar esta chaqueta.,I want to buy this jacket.
Quiero bailar con Mary.,I want to dance with Mary.
Quiero teñirme el pelo de rojo.,I want to dye my hair red.
Yo quiero comer comida coreana.,I want to eat Korean food.
Esta noche quiero salir a comer.,I want to eat out tonight.
Quiero comerme unas uvas.,I want to eat some grapes.
Quiero salir de aquí.,I want to get out of here.
Quiero salir con ella.,I want to go out with her.
Quiero ir a Australia.,I want to go to Australia.
Quiero irme temprano a la cama.,I want to go to bed early.
Quiero acostarme temprano.,I want to go to bed early.
Quiero ir a la tienda.,I want to go to the store.
Quiero oírte gritar.,I want to hear you scream.
Quiero escuchar tu historia.,I want to hear your story.
Quiero saber todo.,I want to know everything.
Quiero saber el motivo.,I want to know the reason.
Quiero aprender esa canción.,I want to learn that song.
Quiero rascarme la nariz.,I want to scratch my nose.
Quiero ver cómo acaba.,I want to see how it ends.
Quiero enviar un telegrama.,I want to send a telegram.
Quiero hablar francés.,I want to speak in French.
Quiero hablar con Tom ahora.,I want to talk to Tom now.
Quiero agradecerte de nuevo.,I want to thank you again.
Quiero viajar contigo.,I want to travel with you.
Quiero intentar ayudarte.,I want to try to help you.
Quiero ver esta película.,I want to watch this film.
Quiero que vayas con Tom.,I want you to go with Tom.
Quiero que cantes una canción.,I want you to sing a song.
Quiero que hables con Tom.,I want you to talk to Tom.
Quiero que trabajes para mí.,I want you to work for me.
Quiero que trabajes más.,I want you to work harder.
Quería darte esto.,I wanted to give you this.
Quería tener hijos.,I wanted to have children.
Quería hablar contigo.,I wanted to talk with you.
Estuve un poco asustado.,I was a little bit scared.
Le tenía miedo a mi padre.,I was afraid of my father.
Yo estaba consciente del peligro.,I was aware of the danger.
Estaba informado del peligro.,I was aware of the danger.
Apenas podía trabajar.,I was barely able to work.
Me esperaba lo peor.,I was expecting the worst.
Me lo he comido porque tenía hambre.,"I was hungry, so I ate it."
Ayer estuve en Boston.,I was in Boston yesterday.
Yo estaba en cama con gripe.,I was in bed with the flu.
Estuve aquí apenas ayer.,I was just here yesterday.
Estaba levemente decepcionado.,I was mildly disappointed.
Quedé más que satisfecho.,I was more than satisfied.
Estaba más que satisfecho.,I was more than satisfied.
Casi me atropella un auto.,I was nearly hit by a car.
Iba de camino al colegio.,I was on my way to school.
Yo estaba muy asustado.,I was terribly frightened.
Estaba completamente consternado.,I was totally dumbfounded.
Yo intentaba perder tiempo.,I was trying to kill time.
Estuve muy ocupado la semana pasada.,I was very busy last week.
Anoche estuve con Tom.,I was with Tom last night.
Me preocupaba por nada.,I was worried for nothing.
No me interesaba.,I wasn't interested in it.
Eso no me ofendió,I wasn't offended by that.
No estaba pensando claramente.,I wasn't thinking clearly.
No estaba escribiendo nada.,I wasn't writing anything.
He mirado la tele esta mañana.,I watched TV this morning.
Esta mañana he visto la televisión.,I watched TV this morning.
Vi la televisión esta mañana.,I watched TV this morning.
Salí con mi amigo.,I went out with my friend.
Fui a Boston en tren.,I went to Boston by train.
Fui a Boston con Tom.,I went to Boston with Tom.
Fui a Kawagoe en taxi.,I went to Kawagoe by taxi.
Fui al departamento de Tom.,I went to Tom's apartment.
Fui a la iglesia con él.,I went to church with him.
Fui al colegio con Tom.,I went to school with Tom.
Fui al mismo colegio que Tom.,I went to school with Tom.
Fui a la oficina de correos.,I went to the post office.
Fui al supermercado.,I went to the supermarket.
Actuaré según tu consejo.,I will act on your advice.
Pelearé hasta la muerte.,I will fight to the death.
Voy a seguir vuestro consejo.,I will follow your advice.
Voy a seguir su consejo.,I will follow your advice.
Te daré este libro.,I will give you this book.
Te voy a dar este libro.,I will give you this book.
Te ayudaré en todo lo que pueda.,I will help you all I can.
Cuidaré del perro.,I will look after the dog.
Miraré para otra parte.,I will look the other way.
Me quedaré en casa mañana.,I will stay home tomorrow.
Me quedaré hasta el final.,I will stay until the end.
Me haré cargo de tu trabajo.,I will take over your job.
Te hablaré de él.,I will tell you about him.
Ojalá tuviera más amigos.,I wish I had more friends.
Quisiera haber tenido este problema.,I wish I had this problem.
Ojalá tuviera alas para volar.,I wish I had wings to fly.
Ojalá yo fuera joven de nuevo.,I wish I were young again.
Desearía no ser canadiense.,I wish I weren't Canadian.
Ojalá ella estuviera viva ahora.,I wish she were alive now.
Desearía que no hubieses hecho eso.,I wish you didn't do that.
Desearía que hubieras estado ahí.,I wish you had been there.
Ojalá hubieras estado allí.,I wish you had been there.
Me desperté justo después de las 2:30.,I woke up just after 2:30.
No podré asistir.,I won't be able to attend.
No se lo diré a nadie más.,I won't tell anybody else.
Me pregunto si puedo hacer eso.,I wonder if I can do that.
Me pregunto si usted nos ayudaría.,I wonder if you'd help us.
Me pregunto cuál es su nombre.,I wonder what his name is.
Me pregunto quién será esa chica.,I wonder who that girl is.
Me pregunto de quién es esto.,I wonder who this is from.
Yo trabajo en la oficina de correos.,I work at the post office.
Trabajo para una compañía petrolera.,I work for an oil company.
Yo hago ejercicio cada vez que puedo.,I work out whenever I can.
Me gustaría comer sushi.,I would like to eat sushi.
Quiero comer sushi.,I would like to eat sushi.
Me gustaría visitarte.,I would like to visit you.
Yo prefiero pedir cerveza.,I would rather order beer.
Yo le escribí a ella el mes pasado.,I wrote to her last month.
Mejor te llevo hasta tu casa en coche.,I'd better drive you home.
Quisiera una botella de soda.,I'd like a bottle of soda.
Querría un vaso de agua.,I'd like a glass of water.
Me gustaría que te fueras.,I'd like for you to leave.
Querría una manta más.,I'd like one more blanket.
Quisiera un poco más de mantequilla.,I'd like some more butter.
Quisiera la cuenta por favor.,"I'd like the bill, please."
Me gustaría comprar esta muñeca.,I'd like to buy this doll.
Me gustaría volver a casa ahora.,I'd like to come home now.
Quisiera tomar café.,I'd like to have a coffee.
Quisiera saberlo con seguridad.,I'd like to know for sure.
Me gustaría volver a verla.,I'd like to see her again.
Me encantaría ver la película.,I'd love to see the movie.
No dejaré que suceda.,I'd never let that happen.
Preferiría no hacerlo.,I'd prefer not to do that.
Preferiría tomar helado.,I'd rather have ice cream.
Yo diría que sí si fuera tú.,I'd say yes if I were you.
Si yo fuera tú diría que sí.,I'd say yes if I were you.
Contestaré a esa pregunta.,I'll answer that question.
Vuelvo en dos horas.,I'll be back in two hours.
Esta noche volveré tarde.,I'll be back late tonight.
Estaré libre esta tarde.,I'll be free this evening.
Estaré en la ciudad el lunes.,I'll be in town on Monday.
"Estaré allí a las dos y media, ¿vale?","I'll be there at 2:30, OK?"
Estaré allí a las cinco.,I'll be there at five p.m.
Llegaré el sábado.,I'll be there on Saturday.
Voy a traer otra toalla.,I'll bring one more towel.
La llamaré en seguida.,I'll call her immediately.
Te llamaré más tarde hoy día.,I'll call you later today.
Te llamaré mañana.,I'll call you up tomorrow.
Cogeré el tren de las dos y media.,I'll catch the 2:30 train.
Lo haré si me pagan.,I'll do it if they pay me.
Yo haré mi tarea más tarde.,I'll do my homework later.
Haré el trabajo mañana.,I'll do the work tomorrow.
Yo haré el trabajo mañana.,I'll do the work tomorrow.
Haré lo que debe hacerse.,I'll do what must be done.
Haré lo que haga falta.,I'll do whatever it takes.
Te contaré acerca del incidente.,I'll explain the incident.
Yo prenderé el fuego.,I'll get the fire started.
Llegaré allí dentro de una hora.,I'll get there in an hour.
Lo pensaré.,I'll give it some thought.
Te daré la anestesia.,I'll give you anaesthesia.
Te inyectaré la anestesia.,I'll give you anaesthesia.
Te daré esta cámara.,I'll give you this camera.
Voy a ir a cambiarme de ropa.,I'll go change my clothes.
Iré a cambiarme de ropa.,I'll go change my clothes.
Tendré que hacerlo yo misma.,I'll have to do it myself.
Te voy a pasar mi cuaderno.,I'll lend you my notebook.
Te amaré hasta que me muera.,I'll love you until I die.
Te haré un poco de café.,I'll make you some coffee.
Nunca te decepcionaré.,I'll never disappoint you.
Nunca encontraré el verdadero amor.,I'll never find true love.
Jamás me perdonaré a mí mismo.,I'll never forgive myself.
Yo te visitaré personalmente.,I'll personally visit you.
Siempre me acordaré de ti.,I'll remember you forever.
Siempre te recordaré.,I'll remember you forever.
Me acordaré de ti para siempre.,I'll remember you forever.
Lo diré una vez más.,I'll say it one more time.
Te veré en mis sueños.,I'll see you in my dreams.
Te enseñaré mi álbum.,I'll show my album to you.
Te enseñaré la ciudad.,I'll show you around town.
Te mostraré la ciudad.,I'll show you around town.
Tomaré mi ejemplo de ti.,I'll take my cue from you.
Intentaré distraerlos.,I'll try to distract them.
La transformaré en una casa.,I'll turn it into a house.
Visitaré cuando pueda.,I'll visit whenever I can.
Les espero aquí dentro.,I'll wait for you in here.
Soy un estudiante de instituto.,I'm a high school student.
Me dan miedo los terremotos.,I'm afraid of earthquakes.
Tengo la salud de un toro.,I'm as healthy as a horse.
Me avergüenzo de lo que hice.,I'm ashamed of what I did.
Estoy adjuntando tres archivos.,I'm attaching three files.
Estoy informado de que fallaste.,I'm aware that you failed.
Estoy siendo acosado por Tom.,I'm being harassed by Tom.
Estoy siendo acosada por Tom.,I'm being harassed by Tom.
Estoy ocupado con mis deberes.,I'm busy with my homework.
Cuento con tu ayuda.,I'm counting on your help.
Cuento con su ayuda.,I'm counting on your help.
Me opongo rotundamente al plan.,I'm dead against the plan.
Estoy decepcionado de ti.,I'm disappointed with you.
Estoy bastante bien ahora.,I'm doing fairly well now.
Acabé mi tarea.,I'm done with my homework.
Estoy bebiendo zumo de naranja.,I'm drinking orange juice.
Me siento un poco cansado.,I'm feeling kind of tired.
Estoy terminando mis deberes.,I'm finishing my homework.
Estoy terminando los deberes.,I'm finishing my homework.
Me alegra que vengas.,I'm glad that you'll come.
Estoy feliz de que todo ello terminara.,I'm glad this is all over.
Me alegro de volver a veros.,I'm glad to see you again.
Me alegro de volver a verte.,I'm glad to see you again.
Yo me voy de regreso a América.,I'm going back to America.
Salgo un momento.,I'm going out for a while.
Voy a salir un momento.,I'm going out for a while.
Yo también voy a conducir.,I'm going to drive myself.
Voy a vivir para siempre.,I'm going to live forever.
Voy a necesitar detalles.,I'm going to need details.
Voy a estacionar el auto.,I'm going to park the car.
Voy a hablar con Tom.,I'm going to speak to Tom.
Voy a estudiar francés.,I'm going to study French.
Yo voy a esperar por usted.,I'm going to wait for you.
Soy feliz haciendo lo que hago.,I'm happy doing what I do.
Estoy feliz de verte aquí.,I'm happy to see you here.
Estoy encantado de verte aquí.,I'm happy to see you here.
Tengo problemas otra vez.,I'm having problems again.
Estoy aquí para jugar al béisbol.,I'm here to play baseball.
Estoy mal de dinero.,I'm in dire need of money.
Estoy algo feliz por ti.,I'm kind of happy for you.
Estoy aprendiendo a escribir.,I'm learning how to write.
Busco un suéter.,I'm looking for a sweater.
Estoy buscando algo.,I'm looking for something.
Yo también estoy buscando trabajo.,"I'm looking for work, too."
Lo espero con ganas.,I'm looking forward to it.
Estoy deseando que llegue.,I'm looking forward to it.
Estoy haciendo la carrera de sociología.,I'm majoring in sociology.
Estoy haciendo huevos revueltos.,I'm making scrambled eggs.
Soy mucho más joven que tú.,I'm much younger than you.
Nunca llego tarde a la escuela.,I'm never late for school.
No me pagan lo suficiente.,I'm not being paid enough.
No me siento muy bien.,I'm not feeling very well.
Todavía no he terminado con Tom.,I'm not finished with Tom.
Yo no voy si Tom va.,I'm not going if Tom goes.
No voy a comer eso.,I'm not going to eat that.
No voy a comer esto.,I'm not going to eat this.
No voy a ir allí.,I'm not going to go there.
No voy a lastimarte.,I'm not going to hurt you.
No le haré daño.,I'm not going to hurt you.
No le haré daño a usted.,I'm not going to hurt you.
No les haré daño.,I'm not going to hurt you.
No les haré daño a ustedes.,I'm not going to hurt you.
No voy a besarte.,I'm not going to kiss you.
No te lo voy a decir.,I'm not going to tell you.
No estoy enamorado de Mary.,I'm not in love with Mary.
No estoy seguro que esté mal.,I'm not sure what's wrong.
Ahorita no tengo sed.,I'm not thirsty right now.
Estoy leyendo el periódico.,I'm reading the newspaper.
Me alivia oír eso.,I'm relieved to hear that.
Se me hizo un poco tarde.,I'm running a little late.
Me alegro mucho de que te hayas pasado.,I'm so glad you showed up.
