idioma,traduccion
El dolor era casi insoportable.,The pain was almost unbearable.
El palacio estaba cautelosamente resguardado.,The palace was heavily guarded.
La gente entraba a empellones.,The people pushed their way in.
El lugar estaba completamente desierto.,The place was totally deserted.
El accidente de avión se cobró la vida de 200 personas.,The plane crash took 200 lives.
El avión voló hacia el oeste.,The plane flew toward the west.
El avión llegará a las tres.,The plane will arrive at three.
El avión aterrizará en una hora.,The plane will land in an hour.
La policía está investigando eso.,The police are looking into it.
Los guardias dispersaron a la multitud.,The police dispersed the crowd.
La policía encontró la bicicleta de Tom.,The police found Tom's bicycle.
La policía lo ha detenido.,The police held him in custody.
La policía quiere interrogarme.,The police want to question me.
La prensa confirmó los rumores.,The press confirmed the rumors.
El problema está más allá de mi comprensión.,The problem is beyond my grasp.
El problema es qué hacer después.,The problem is what to do next.
El problema era muy difícil.,The problem was very difficult.
El conejo se ocultó detrás del árbol.,The rabbit hid behind the tree.
El conejo saltó por encima del perro.,The rabbit jumped over the dog.
La lluvia duró tres días.,The rain lasted for three days.
Nunca se sabrá la razón.,The reason will never be known.
La puerta del refrigerador estaba abierta.,The refrigerator door was open.
El río inundó una extensa área.,The river flooded a large area.
Las calles están atascadas de carros.,The roads are jammed with cars.
Lo mismo pasó el lunes.,The same thing happened Monday.
El paisaje es realmente espléndido.,The scenery is really splendid.
La escuela parece una prisión.,The school looks like a prison.
Esa escuela se ve por fuera como una prisión.,The school looks like a prison.
El barco parará en Yokohama.,The ship will stop in Yokohama.
El barco atracará en Yokohama.,The ship will stop in Yokohama.
El show empieza en diez minutos.,The show starts in ten minutes.
El cielo se fue poniendo cada vez más oscuro.,The sky grew darker and darker.
El cielo está cubierto de nubes.,The sky is covered with clouds.
El perrito cruzó la carretera.,The small dog crossed the road.
La serpiente se está tragando un huevo.,The snake is swallowing an egg.
Los calcetines y las zapatillas son nuevos.,The socks and sneakers are new.
Los soldados estaban marcando el tiempo.,The soldiers were marking time.
La ardilla se comió las avellanas.,The squirrel ate the hazelnuts.
La tienda cerró permanentemente.,The store closed down for good.
La tormenta ha amainado gradualmente.,The storm has gradually abated.
La tormenta duró unos pocos días.,The storm raged for a few days.
La narración se aproximó a una conclusión.,The story drew to a conclusion.
La historia era muy interesante.,The story was very interesting.
Los alumnos respondieron en orden.,The students answered in order.
El sol no brilla de noche.,The sun doesn't shine at night.
El sol se hunde en el oeste.,The sun is sinking in the west.
El sol se hundió en el horizonte.,The sun sank below the horizon.
"El sol se puso, así que dejaron de trabajar.","The sun set, so they quit work."
Un teléfono es algo conveniente.,The telephone is a convenience.
La temperatura está a cuarenta grados bajo cero.,The temperature is forty below.
El pase es válido para una semana.,The ticket is valid for a week.
Los billetes cuestan 1.000 yenes cada uno.,"The tickets are 1,000 yen each."
La torre va a colapsar.,The tower is going to collapse.
La torre se erigía en medio de las ruinas.,The tower stood amid the ruins.
La luz del semáforo cambió a verde.,The traffic light turned green.
El tren va hacia Niigata.,The train is bound for Niigata.
El tren ha pasado el cambio de agujas.,The train is passed the switch.
El juicio continuará el lunes.,The trial will continue Monday.
El problema es que él no tiene dinero.,The trouble is he has no money.
Los dos hombres se acusaron mutuamente.,The two men accused each other.
Los dos hombres se acusaron el uno al otro.,The two men accused each other.
Los dos relatos no coinciden.,The two statements don't agree.
El tifón cobró muchas vidas.,The typhoon claimed many lives.
El jarrón que rompió es de mi tía.,The vase he broke is my aunt's.
El pueblo no tiene electricidad.,The village has no electricity.
El visitante se sentó en frente de mí.,The visitor sat across from me.
El visitante se sentó frente a mí.,The visitor sat across from me.
Las paredes de mi cuarto son verdes.,The walls of my room are green.
El agua aquí es muy superficial.,The water here is very shallow.
El clima se está volviendo más frío.,The weather is becoming cooler.
La viuda estaba vestida de negro.,The widow was dressed in black.
El viento sopla como un loco.,The wind is blowing like crazy.
El vino y la cerveza son buenos.,The wine and the beer are good.
Las mujeres nos dieron mucho que comer.,The women gave us a lot to eat.
El trabajo aquí es bien simple.,The work here is fairly simple.
El mundo es un lugar maravilloso.,The world is a beautiful place.
Los heridos se están mejorando.,The wounded are getting better.
Conocemos bien al autor.,The writer is well known to us.
La joven se mantuvo en silencio.,The young girl remained silent.
El zoo cierra todos los lunes.,The zoo is closed every Monday.
Su avión despegará pronto.,Their plane will soon take off.
Su matrimonio se realizará mañana.,Their wedding will be tomorrow.
Su boda se celebrará mañana.,Their wedding will be tomorrow.
Su boda será mañana.,Their wedding will be tomorrow.
Hay mucha gente aquí.,There are a lot of people here.
Hay muchas personas aquí.,There are a lot of people here.
Hay mucho que hacer.,There are lots of things to do.
Hay muchas cosas que hacer.,There are lots of things to do.
Hay muchos hoteles en el centro urbano.,There are many hotels downtown.
Hay muchos hoteles en el centro.,There are many hotels downtown.
Hay muchos tipos de café.,There are many kinds of coffee.
Hay muchas clases de café.,There are many kinds of coffee.
Hay muchas variedades de café.,There are many kinds of coffee.
Hay muchos parques en Londres.,There are many parks in London.
Hay muchos barrios bajos en México.,There are many slums in Mexico.
No hay clases en agosto.,There are no classes in August.
Hay serpientes en el Amazonas.,There are snakes in the Amazon.
Hay algunos huevos en la caja.,There are some eggs in the box.
Hay un Picasso en la pared.,There is a Picasso on the wall.
Hay una flor sobre la mesa.,There is a flower on the table.
Hay una biblioteca en nuestra ciudad.,There is a library in our city.
Hay una pintura en la pared.,There is a picture on the wall.
Hay un tiempo para todo.,There is a time for everything.
Hay un árbol en mi patio trasero.,There is a tree in my backyard.
Hay una ventana a tu izquierda.,There is a window on your left.
Hay una manzana sobre el escritorio.,There is an apple on the table.
Hay una manzana sobre la mesa.,There is an apple on the table.
Donde hubo fuego cenizas quedan.,There is no fire without smoke.
No hay vida sin agua.,There is no life without water.
"Cuando el río suena, agua lleva.",There is no smoke without fire.
No hay humo sin fuego.,There is no smoke without fire.
No hay nada que Dios no pueda hacer.,There is nothing God cannot do.
Hay una manzana sobre el escritorio.,There is one apple on the desk.
Hay pintura fresca en la puerta.,There is wet paint on the door.
El cielo está completamente raso.,There isn't a cloud in the sky.
No hay nadie en la habitación.,There isn't anyone in the room.
Solía haber un puente aquí.,There used to be a bridge here.
Aquí solía haber una iglesia.,There used to be a church here.
Solía haber una iglesia aquí.,There used to be a church here.
Antiguamente había una prisión acá.,There used to be a prison here.
Había una desviación en el camino.,There was a detour on the road.
Había sangre en la camisa de Tom.,There was blood on Tom's shirt.
No había ningún lugar para comprar comida.,There was no place to buy food.
Hubo silencio por un momento.,There was silence for a moment.
Habrá leche y galletas.,There will be milk and cookies.
Hay mucho más por descubrir.,There's a lot more to discover.
Hay mucho por discutir hoy.,There's a lot to discuss today.
Hay un monstruo debajo de mi cama.,There's a monster under my bed.
Hay un teléfono público allí.,There's a pay phone over there.
Hay una araña en la ducha.,There's a spider in the shower.
Hay un teléfono en mi habitación.,There's a telephone in my room.
Hay una naranja sobre la mesa.,There's an orange on the table.
Ha habido un cambio de planes.,There's been a change of plans.
No hay carrete en esta cámara de fotos.,There's no film in this camera.
No hay película en esta cámara.,There's no film in this camera.
No hay cinta en esta cámara.,There's no film in this camera.
Esta cámara no tiene rollo.,There's no film in this camera.
No hay ningún correo en el buzón.,There's no mail in the mailbox.
No hay necesidad de llamar un taxi.,There's no need to hail a taxi.
No hay razón para tener miedo.,There's no reason to be afraid.
No hay motivo para enfadarse.,There's no reason to get angry.
No tiene sentido hacer eso.,There's no sense in doing that.
No hay manera de traducirlo.,There's no way to translate it.
A Tom no le pasa nada.,There's nothing wrong with Tom.
Hay algo que tengo que hacer.,There's something I have to do.
Hay algo que necesito hacer.,There's something I need to do.
Está pasando algo raro.,There's something odd going on.
Hay algo en la mesa.,There's something on the table.
Aún hay un largo camino por delante.,There's still a long way to go.
Estos ya son más complicados de encontrar.,These are getting hard to find.
Estos son regalos para mis amigos.,These are gifts for my friends.
Estas blusas son de manga larga.,These blouses are long sleeved.
Estas botas son de Australia.,These boots are from Australia.
Estos cubos de hielo se derretirán pronto.,These ice cubes will melt soon.
Estos ancianos son mis tíos.,These old people are my uncles.
Estas pastillas le calmarán el dolor.,These pills will ease the pain.
Todas estas plantas son venenosas.,These plants are all poisonous.
Estas reglas no son muy claras.,These rules are not very clear.
Estas cosas sólo me pasan a mí.,These things only happen to me.
Todos celebran sus éxitos.,They all applauded his success.
Ellos siempre jugaban tenis aquí.,They always played tennis here.
Ambas son muy inteligentes.,They are both very intelligent.
Ellos están contentos con el resultado.,They are happy with the result.
Ellos no tienen idea del reglamento.,They are ignorant of the rules.
Ellos están a favor de tu plan.,They are in favor of your plan.
Ellos están a favor de vuestro plan.,They are in favor of your plan.
Ellos están en la sala de profesores.,They are in the teachers' room.
Ellas están en la sala de profesores.,They are in the teachers' room.
Posiblemente todos ellos estén muertos ahora.,They are probably all dead now.
Estudian para el examen.,They are studying for the test.
Son personas muy importantes.,They are very important people.
Ellos compraron una casa con pileta.,They bought a home with a pool.
Compraron una casa con piscina.,They bought a home with a pool.
Colisionaron el uno con el otro.,They bumped against each other.
Ellos no pueden darme lo que yo quiero.,They can't give me what I want.
Nos alcanzaron muy pronto.,They caught up with us quickly.
Eligieron a Tom como su líder.,They chose Tom as their leader.
Ellos podían montar y disparar bien.,They could ride and shoot well.
Ellos me arrebataron mi libertad.,They deprived me of my liberty.
Ellos no cambiaron de opinión.,They didn't change their minds.
Ellos no mantuvieron su promesa.,They didn't keep their promise.
Ellos no obedecieron a sus padres.,They didn't obey their parents.
Ellos se bebieron dos botellas de vino.,They drank two bottles of wine.
Se tomaron dos botellas de vino.,They drank two bottles of wine.
Ellos comen con tenedor y cuchillo.,They eat with a knife and fork.
Ellos han soportado muchas dificultades.,They endured many difficulties.
Ellos resistieron muchas dificultades.,They endured many difficulties.
Ellos dieron una serie de conciertos.,They gave a series of concerts.
Ellos van a la iglesia todos los domingos.,They go to church every Sunday.
Ellos llevan aquí desde 1989.,They have been here since 1989.
Ellos tienen diferentes prioridades.,They have different priorities.
Ellos no tienen depredadores naturales.,They have no natural predators.
Ellos lo oyeron bajar por las escaleras.,They heard him come downstairs.
Mataban el tiempo jugando a las cartas.,They killed time playing cards.
Mataban el tiempo jugando a los naipes.,They killed time playing cards.
"Ellos saben qué significa ""vitamina"".","They know what ""vitamin"" means."
Ellos dejaron el problema sin resolver.,They left the problem unsolved.
Salieron de la ciudad hace una hora.,They left the town an hour ago.
Ellos viven cerca del aeropuerto.,They live close by the airport.
Ellos viven en la planta de abajo.,They live on the floor beneath.
Ellos inventaron una historia inverosímil.,They made up an unlikely story.
Nos hicieron trabajar durante todo el día.,They made us work all day long.
Le pusieron a Tom una camisa de fuerza.,They put Tom in a straitjacket.
Dijeron que no se pelearían.,They said they would not fight.
Dicen que es una buena cocinera.,They say she's good at cooking.
Aquellos dicen que yo soy una vieja.,They say that I'm an old woman.
Dicen que soy una anciana.,They say that I'm an old woman.
Dicen que soy una mujer mayor.,They say that I'm an old woman.
Dicen que soy una vieja.,They say that I'm an old woman.
Ellos lo enviaron a Norteamérica.,They sent him to North America.
Aquí sirven comida excelente.,They serve excellent food here.
Deberían de respetar nuestros derechos.,They should respect our rights.
En Colombia se habla español.,They speak Spanish in Colombia.
Ellos continuaron discutiendo durante horas.,They went on arguing for hours.
Ellos conversaron toda la noche.,They went on talking all night.
Fueron juntos de vacaciones.,They went on vacation together.
Ellos estaban solos en la biblioteca.,They were alone in the library.
Estaban absolutamente sorprendidos.,They were completely surprised.
Estaban motivados por la venganza.,They were motivated by revenge.
Ellos no hablaban español.,They were not speaking Spanish.
Entonces eran niños de colegio.,They were school children then.
Boicotearán ese producto.,They will boycott that product.
Ellos fundarán una nueva compañía.,They will set up a new company.
Se preguntaban qué hacer primero.,They wondered what to do first.
Ellos trabajaban duro día y noche.,They worked hard day and night.
No me querían dar el reembolso.,They wouldn't give me a refund.
No me querían devolver el dinero.,They wouldn't give me a refund.
"Son canadienses, ¿no?","They're Canadians, aren't they?"
Ellos están comiendo a lo grande.,They're eating high on the hog.
Han aumentado los sueldos.,They've increased the salaries.
Trece estadounidenses murieron.,Thirteen Americans were killed.
Esta polera cuesta diez dólares.,This T-shirt costs ten dollars.
Esta bomba puede matar a muchas personas.,This bomb can kill many people.
A este libro le faltan dos páginas.,This book is missing two pages.
Este libro está escrito en francés.,This book is written in French.
Este libro era muy interesante.,This book was very interesting.
Esta caja está llena de manzanas.,This box is filled with apples.
Esta caja servirá como mesa.,This box will serve as a table.
Este edificio está hecho de piedra.,This building is made of stone.
Este bus puede aguantar a cincuenta personas.,This bus can hold fifty people.
"Esta cámara es de Tom, ¿o no?","This camera is Tom's, isn't it?"
Este coche es tan grande como ese.,This car is as big as that car.
Este automóvil es tan grande como aquel.,This car is as big as that car.
Este carro es tan grande como aquel.,This car is as big as that car.
No vale la pena reparar este auto.,This car isn't worth repairing.
Esta silla es muy cómoda.,This chair is very comfortable.
Este niño no hacía más que llorar.,This child did nothing but cry.
Este café tiene un sabor amargo.,This coffee has a bitter taste.
Este escritorio esta hecho de madera dura.,This desk is made of hard wood.
Este escritorio está hecho de madera densa.,This desk is made of hard wood.
Este escritorio es demasiado pequeño para Tom.,This desk is too small for Tom.
Este diccionario tiene doce tomos.,This dictionary has 12 volumes.
Esto a mí no me parece normal.,This doesn't seem normal to me.
Este hecho prueba su inocencia.,This fact proves her innocence.
Este hecho demuestra su inocencia.,This fact proves his innocence.
Esta linterna se está poniendo tenue.,This flashlight is getting dim.
Esta linterna se está apagando.,This flashlight is getting dim.
Esto jamás ha ocurrido antes.,This has never happened before.
Esto no tiene ninguna relación conmigo.,This has nothing to do with me.
Eso no tiene nada que ver conmigo.,This has nothing to do with me.
Esta casa tiene tres baños.,This house has three bathrooms.
Este cruce es peligroso.,This intersection is dangerous.
Esta intersección es peligrosa.,This intersection is dangerous.
Esta es una pregunta fundamental.,This is a fundamental question.
Esta es una lista de lo que necesitamos.,This is a list of what we need.
Esta es una fotografía de mi madre.,This is a picture of my mother.
Ésta es una foto de mi hermana.,This is a picture of my sister.
Este es un vecindario violento.,This is a violent neighborhood.
Este vecindario es violento.,This is a violent neighborhood.
Esto es todo lo que debes hacer ahora.,This is all you have to do now.
Esto es extremadamente confidencial.,This is extremely confidential.
"Esto es difícil para ti, ¿verdad?","This is hard for you, isn't it?"
"Este es su paraguas, ¿verdad?","This is his umbrella, isn't it?"
Así es como construí la máquina.,This is how I made the machine.
Así es como dominé el inglés.,This is how I mastered English.
Así es como ha sido siempre.,This is how it has always been.
"Este es mi paraguas, no el de Tom.","This is my umbrella, not Tom's."
Esta es una de las reglas principales.,This is one of the basic rules.
Es algo que tengo que hacer.,This is something I have to do.
Este es el libro que quiero comprar.,This is the book I want to buy.
Este es el chico que me ayudó.,This is the boy that helped me.
Esta es la casa donde vivo.,This is the house where I live.
Este es el último trozo de torta.,This is the last piece of cake.
Esa es la razón por la cual vine aquí.,This is the reason I came here.
Éste es el tren con destino a Nueva York.,This is the train for New York.
Esto es el doble de largo que eso.,This is twice as large as that.
Esto es lo que compré en España.,This is what I bought in Spain.
Es lo que estaba esperando.,This is what I was waiting for.
"Este es tu problema, no el mio.","This is your problem, not mine."
Esto no es tan fácil como se ve.,This isn't as easy as it looks.
Esto no es tan difícil como se ve.,This isn't as hard as it looks.
Este cuchillo no es lo suficientemente filoso.,This knife is not sharp enough.
Este cuchillo no está lo suficientemente afilado.,This knife is not sharp enough.
Este cuchillo se usa para cortar carne.,This knife is used to cut meat.
Esta ley beneficiará a los pobres.,This law will benefit the poor.
Esta máquina es fácil de manejar.,This machine is easy to handle.
Esto agrava la situación.,This makes the situation worse.
Esto empeora la situación.,This makes the situation worse.
Este material se estira fácilmente.,This material stretches easily.
Puede que no sea un diamante auténtico.,This may not be a real diamond.
Puede que éste no sea un diamante auténtico.,This may not be a real diamond.
Esta leche tiene un olor extraño.,This milk has a peculiar smell.
Esta leche tiene un olor peculiar.,This milk has a peculiar smell.
Esta leche tiene un sabor peculiar.,This milk has a peculiar taste.
Esta música está fastidiando a todos.,This music's annoying everyone.
Este ruido me vuelve loco.,This noise is driving me crazy.
Esa casa vieja está hecha de madera.,This old house is made of wood.
Esto sólo pasa en Australia.,This only happens in Australia.
Este lugar me da escalofríos.,This place gives me the creeps.
Este lugar me da cosa.,This place gives me the creeps.
Este lugar es realmente muy hermoso.,This place is really beautiful.
Este camino lleva a la estación.,This road leads to the station.
A esta pieza no le llega mucha luz del sol.,This room doesn't get much sun.
Esa camisa me queda muy pequeña.,This shirt is too small for me.
"Esta señal significa ""no caminar"".","This signal means ""don't walk."""
Esta canción es conocida por todos.,This song is known to everyone.
Esta mesa está hecha de buen roble.,This table is made of good oak.
Esta mesa está hecha de madera.,This table is made out of wood.
Este boleto admite dos personas.,This ticket lets two people in.
Este auto de juguete funciona a baterías.,This toy car runs on batteries.
Este tren va con destino a Boston.,This train is bound for Boston.
Ésta era su única esperanza.,This was his one and only hope.
Esta semana hay tres exámenes parciales.,This week I had three midterms.
Esta palabra tiene doble significado.,This word has a double meaning.
Esta palabra no se usa comúnmente.,This word is not in common use.
Esta palabra no se utiliza así.,This word isn't used like that.
Esas casas tienen quinientos años.,Those houses are 500 years old.
Esos zapatos fueron fabricados en Italia.,Those shoes were made in Italy.
Miles de personas estaban ahí.,Thousands of people were there.
Han arrancado tres páginas.,Three pages have been torn out.
Tres pacientes murieron anoche.,Three patients died last night.
Todavía faltan tres personas.,Three people are still missing.
La venta de billetes comenzará el lunes.,Ticket sales will begin Monday.
Es difícil dominar el inglés.,To master English is difficult.
"Para empezar, ¿quién es ese hombre?","To start with, who is that man?"
Hoy tengo que repasar español.,Today I have to review Spanish.
Hoy es mi decimosexto cumpleaños.,Today is my sixteenth birthday.
Hoy es dos de enero.,Today is the second of January.
Hoy es el cumpleaños de mi hija.,Today's my daughter's birthday.
Hoy dormiré en el sillón.,"Today, I'll sleep on the couch."
Hoy tuvimos dos falsas alarmas.,"Today, we had two false alarms."
Tom hizo el papel de un marinero.,Tom acted the part of a sailor.
Tom admitió que estaba equivocado.,Tom admitted that he was wrong.
Tom casi fué golpeado por el balón.,Tom almost got hit by the ball.
Tom también planea ir allí.,Tom also has plans to go there.
Tom también quiere ir allí.,Tom also has plans to go there.
Tom también tiene planes de ir allí.,Tom also has plans to go there.
Tom siempre reza antes de comer.,Tom always prays before eating.
Tom siempre parece estar sonriendo.,Tom always seems to be smiling.
Tom y Mary quedaron de acuerdo en un precio.,Tom and Mary agreed on a price.
Tom y Mary están en casa hoy.,Tom and Mary are at home today.
Tom y Mary son ambos estudiantes.,Tom and Mary are both students.
Tom y Mary son íntimos amigos.,Tom and Mary are close friends.
Tom y Mary van de la mano.,Tom and Mary are holding hands.
Tom y Mary están locamente enamorados.,Tom and Mary are madly in love.
Tom y Mary están jugando a las cartas.,Tom and Mary are playing cards.
Tom y Mary están jugando a los dardos.,Tom and Mary are playing darts.
Tom y Mary están jugando poker.,Tom and Mary are playing poker.
Tom y Mary todavía están discutiendo.,Tom and Mary are still arguing.
Tom y Mary no son mis padres.,Tom and Mary aren't my parents.
Tanto Tom como Mary estudian francés.,Tom and Mary both study French.
"Ambos, Tom y Mary, confiaban en John.",Tom and Mary both trusted John.
Tom y Mary se odian.,Tom and Mary detest each other.
Tom y Mary se abrazaron.,Tom and Mary hugged each other.
Tom y Mary lo arriesgaron todo.,Tom and Mary risked everything.
Tom y Mary fueron a cazar ciervos.,Tom and Mary went deer hunting.
Tom le apreció a Mary su honestidad.,Tom appreciated Mary's honesty.
Tom le apreció a Mary su apoyo.,Tom appreciated Mary's support.
Tom llegó al campamento a salvo.,Tom arrived at the camp safely.
Tom llegó temprano esta mañana.,Tom arrived early this morning.
Tom llegó media hora temprano.,Tom arrived half an hour early.
Tom le pidió a Mary su opinión.,Tom asked Mary for her opinion.
Tom le preguntó a Mary si estaba ocupada.,Tom asked Mary if she was busy.
Tom le pidió a Mary que dejara de fumar.,Tom asked Mary to quit smoking.
Tom le pidió un préstamo a Mary.,Tom asked for a loan from Mary.
Tom preguntó cuanto habíamos pagado.,Tom asked how much we had paid.
Tom me pidió que bajase las luces.,Tom asked me to dim the lights.
Tom me preguntó qué había comprado.,Tom asked me what I had bought.
Tom me preguntó por qué no podía ir.,Tom asked me why I couldn't go.
Tom comió un tazón de sopa de almejas.,Tom ate a bowl of clam chowder.
Tom comió panqueques de desayuno.,Tom ate pancakes for breakfast.
Tom se comió el último trozo de tarta.,Tom ate the last piece of cake.
Tom empezó a ponerse los vaqueros.,Tom began to pull on his jeans.
Tom rogó a Mary que no hiciera eso.,Tom begged Mary not to do that.
Tom culpa a Mary por todo.,Tom blames Mary for everything.
Tom le compró a Mary un lindo regalo.,Tom bought Mary a nice present.
Tom le compró a Mary un lindo obsequio.,Tom bought Mary a nice present.
Tom compró una cámara y un trípode.,Tom bought a camera and tripod.
Tom compró un teléfono reacondicionado.,Tom bought a refurbished phone.
Tom compró un teléfono renovado.,Tom bought a refurbished phone.
Tom compró un teléfono remanufacturado.,Tom bought a refurbished phone.
Tom compró un teléfono restaurado.,Tom bought a refurbished phone.
Tom compró una cámara muy barata.,Tom bought a very cheap camera.
Tom compró una guitarra cara.,Tom bought an expensive guitar.
Tom llegó acarreando algo.,Tom came in carrying something.
Tom entró trayendo algo consigo.,Tom came in carrying something.
Tom salió segundo en la carrera.,Tom came in second in the race.
Tom vino a pedirnos que le ayudáramos.,Tom came to ask us to help him.
Tom vino a mi casa ayer.,Tom came to my house yesterday.
Tom puede jugar tenis bastante bien.,Tom can play tennis quite well.
Tom puede hablar francés muy bien.,Tom can speak French very well.
Tom no puede responder tu pregunta.,Tom can't answer your question.
Tom no puede controlar a sus hijos.,Tom can't control his children.
Tom no se puede deshacer de su tos.,Tom can't get rid of his cough.
Tom no puede leer sin lentes.,Tom can't read without glasses.
"Tom no sabe hablar francés, ¿verdad?","Tom can't speak French, can he?"
Tom no puede quedarse aquí solo.,Tom can't stay here by himself.
Tom no puede nadar tan rápido como Mary.,Tom can't swim as fast as Mary.
Tom no es capaz de nadar tan rápidamente como Mary.,Tom can't swim as fast as Mary.
Tom no se puede cuidar a sí mismo.,Tom can't take care of himself.
Tom me causa muchos problemas.,Tom causes me a lot of trouble.
"Tom, definitivamente, tiene una voz agradable.",Tom certainly has a nice voice.
"Tom tiene una voz agradable, definitivamente.",Tom certainly has a nice voice.
Tom se bajó del techo.,Tom climbed down from the roof.
Tom se bajó del árbol.,Tom climbed down from the tree.
Tom bajó del árbol.,Tom climbed down from the tree.
Tom se quejó del ruido.,Tom complained about the noise.
Tom se queja de todo.,Tom complains about everything.
Tom continuó pitando.,Tom continued to honk the horn.
Tom continuó haciendo sonar la bocina.,Tom continued to honk the horn.
Tom cooperó con la policía.,Tom cooperated with the police.
Tom podría resultar seriamente lastimado.,Tom could be seriously injured.
Tom no podía contener su rabia.,Tom couldn't contain his anger.
Tom no pudo controlar su enfado.,Tom couldn't control his anger.
Tom no podía decidir qué hacer.,Tom couldn't decide what to do.
Tom no pudo encontrar la casa de Mary.,Tom couldn't find Mary's house.
Tom no pudo conseguir que Mary lo hiciera.,Tom couldn't get Mary to do it.
Tom no podía contener su sonrisa.,Tom couldn't keep from smiling.
Tom no podía hablar bien francés.,Tom couldn't speak French well.
Tom cuenta con Mary para que lo ayude.,Tom counts on Mary to help him.
Tom decidió que necesitaba un cambio.,Tom decided he needed a change.
Tom decidió especializarse en francés.,Tom decided to major in French.
Tom decidió quedarse hasta las 2:30.,Tom decided to stay until 2:30.
Tom se merece una palmada en la espalda.,Tom deserves a pat on the back.
Tom lavó mucha ropa hoy.,Tom did a lot of laundry today.
Tom lo hizo mejor de lo que había esperado.,Tom did better than I expected.
Tom hizo eso en esta semana.,Tom did that earlier this week.
Tom hizo lo que prometió que haría.,Tom did what he promised to do.
Tom no le pidió ayuda a Mary.,Tom didn't ask for Mary's help.
Tom no salió bien en el examen.,Tom didn't do well on the test.
A Tom no le fue bien en el examen.,Tom didn't do well on the test.
Tom no sintió el terremoto.,Tom didn't feel the earthquake.
Tom no se sentía muy confiado.,Tom didn't feel very confident.
Tom no se enojó con María.,Tom didn't get angry with Mary.
Tom no salió el fin de semana pasado.,Tom didn't go out last weekend.
Tom no sabía a quién creerle.,Tom didn't know who to believe.
A Tom no le agradaba el marido de Mary.,Tom didn't like Mary's husband.
Tom no quería ofender a Mary.,Tom didn't mean to offend Mary.
Tomás no mencionó a María para nada.,Tom didn't mention Mary at all.
Tom no mencionó haber visto a Mary.,Tom didn't mention seeing Mary.
Tom no dijo nada de nada.,Tom didn't say anything at all.
Tom no dijo absolutamente nada.,Tom didn't say anything at all.
Tomás no afiló los lápices.,Tom didn't sharpen the pencils.
Tom no apagó las luces.,Tom didn't turn off the lights.
Tomás no comprendió nada.,Tom didn't understand anything.
Tomás no entendió nada.,Tom didn't understand anything.
Tomo no entendió nada.,Tom didn't understand anything.
Tom no quería que eso sucediera.,Tom didn't want this to happen.
Tom no quería ser un chivato.,Tom didn't want to be a snitch.
Tom no quiso hacer nada.,Tom didn't want to do anything.
Tom murió hace un par de años.,Tom died a couple of years ago.
Tom murió hace algunos años.,Tom died a couple of years ago.
Tom murió en un accidente en bote.,Tom died in a boating accident.
Tom murió en un accidente de tráfico.,Tom died in a traffic accident.
Tom hace las cosas a su manera.,Tom does things in his own way.
Tom no tiene ganas de estudiar.,Tom doesn't feel like studying.
Tom no tiene tarjetas de crédito.,Tom doesn't have a credit card.
Tom no tiene que trabajar hoy.,Tom doesn't have to work today.
Tom no conoce a sus vecinos.,Tom doesn't know his neighbors.
Tom todavía no sabe la verdad.,Tom doesn't know the truth yet.
Tom no sabe lo que ocurrió.,Tom doesn't know what happened.
Tom no sabe qué hará.,Tom doesn't know what he'll do.
Tom no sabe qué pedir.,Tom doesn't know what to order.
Tom no sabe qué pensar.,Tom doesn't know what to think.
Tom no sabe dónde está Mary.,Tom doesn't know where Mary is.
Tom no sabe a dónde mirar.,Tom doesn't know where to look.
A Tom no le gustan las películas de terror.,Tom doesn't like horror movies.
A Tom no le gusta comer cebolla.,Tom doesn't like to eat onions.
Tom no vive en Boston ahora.,Tom doesn't live in Boston now.
Ahora Tom no necesita dinero.,Tom doesn't need any money now.
Tom no recuerda tanto.,Tom doesn't remember very much.
Tom parece no entender.,Tom doesn't seem to understand.
Tom no piensa que María esté loca.,Tom doesn't think Mary's crazy.
Tom no confía más en Mary.,Tom doesn't trust Mary anymore.
Tom no entiende nada de nada.,Tom doesn't understand a thing.
Normalmente Tom no se pone sombrero.,Tom doesn't usually wear a hat.
Tom no quiere comprometerse.,Tom doesn't want to compromise.
Tom no quiere casarse con Mary.,Tom doesn't want to marry Mary.
Tom no quiere ver a nadie.,Tom doesn't want to see anyone.
Tom no quiere hablar conmigo.,Tom doesn't want to talk to me.
Tom tumbó a Mary bebiendo.,Tom drank Mary under the table.
Tom dejó a Mary en la escuela.,Tom dropped Mary off at school.
Tom dejó el instituto.,Tom dropped out of high school.
Tom condujo el coche de Mary hasta Boston.,Tom drove Mary's car to Boston.
Tom come arroz casi todos los días.,Tom eats rice almost every day.
Tom le explicó el plan a Mary.,Tom explained the plan to Mary.
Tom exploró toda posibilidad.,Tom explored every possibility.
Tom no fue capaz de mantener su promesa.,Tom failed to keep his promise.
Tom cayó y se hizo daño.,Tom fell down and hurt himself.
Tom se cayó de su moto.,Tom fell off of his motorcycle.
Tom se cayó del tejado y falleció.,Tom fell off the roof and died.
Tom llenó su plato con comida.,Tom filled his plate with food.
Tom llenó el estanque con agua.,Tom filled the sink with water.
Tom acabó con todos los helados.,Tom finished off the ice cream.
Tom olvidó el número telefónico de Mary.,Tom forgot Mary's phone number.
Tomás olvidó una cosa importante.,Tom forgot one important thing.
Tom se olvidó de traer su cámara.,Tom forgot to bring his camera.
