idioma,traduccion
Tom sabía la respuesta.,Tom knew the answer.
Tom sabe que Mary mintió.,Tom knows Mary lied.
Tom conoce bien a Mary.,Tom knows Mary well.
Tom se sabe mi número.,Tom knows my number.
Tom sabe la verdad.,Tom knows the truth.
Tom se rió de Mary.,Tom laughed at Mary.
Tom dejó sola a Mary.,Tom left Mary alone.
Tom se fue al minuto.,Tom left right away.
Tom se fue enseguida.,Tom left right away.
Tom salió temprano del trabajo.,Tom left work early.
Tom soltó un erupto.,Tom let out a belch.
Tom dejó salir al gato.,Tom let the cat out.
A Tom le gustaba Australia.,Tom liked Australia.
A Tom le gustó esa idea.,Tom liked that idea.
A Tom le gusta la atención.,Tom likes attention.
A Tom le gustan las morenas.,Tom likes brunettes.
A Tom le gusta el chocolate.,Tom likes chocolate.
A Tom le gusta el curry picante.,Tom likes hot curry.
A Tom le gusta el espagueti.,Tom likes spaghetti.
A Tom le gusta esa idea.,Tom likes that idea.
A Tom le gusta viajar.,Tom likes traveling.
Tom escucha a Mary.,Tom listens to Mary.
Tomás escucha jazz.,Tom listens to jazz.
Tom prendió un cigarrillo.,Tom lit a cigarette.
Tomás encendió un cigarrillo.,Tom lit a cigarette.
Ton vive cerca de Mary.,Tom lives near Mary.
Tom cerró la puerta con llave.,Tom locked the door.
Tom se veía desanimado.,Tom looked appalled.
Tom se veía muy triste.,Tom looked very sad.
Tom parece indignado.,Tom looks disgusted.
Tomás luce exhausto.,Tom looks exhausted.
Tom parece sorprendido.,Tom looks surprised.
Tom parece aterrorizado.,Tom looks terrified.
Tom perdió la memoria.,Tom lost his memory.
Tom perdió la paciencia.,Tom lost his temper.
Tom perdió su billetera.,Tom lost his wallet.
A Tom le encanta el chocolate.,Tom loves chocolate.
A Tomás le encanta salir.,Tom loves going out.
Tom ama esa canción.,Tom loves that song.
Tom hizo enfadar a Mary.,Tom made Mary angry.
Tom hizo que Mary lo hiciera.,Tom made Mary do it.
Tom hizo feliz a Mary.,Tom made Mary happy.
Tom hizo reír a Mary.,Tom made Mary laugh.
Tom lo hizo a tiempo.,Tom made it on time.
Tom me hizo galletas.,Tom made me cookies.
Tom no hizo comentarios.,Tom made no comment.
Tom gana mucho dinero.,Tom makes big money.
Tom podría emplear a Mary.,Tom might hire Mary.
Tom podría contratar a Mary.,Tom might hire Mary.
Tom extraña a su esposa.,Tom misses his wife.
Tom necesita un corte de pelo.,Tom needs a haircut.
Tom necesita un auto nuevo.,Tom needs a new car.
Tom necesita un coche nuevo.,Tom needs a new car.
Tom necesita atención.,Tom needs attention.
Tom necesita más tiempo.,Tom needs more time.
Tom necesita nuestro aporte.,Tom needs our input.
Tom necesita algo de descanso.,Tom needs some rest.
Tom no se queja nunca.,Tom never complains.
Tom nunca se enferma.,Tom never gets sick.
Tom nunca hirió a Mary.,Tom never hurt Mary.
Tom nunca conoció a Mary.,Tom never knew Mary.
Tomás nunca supo eso.,Tom never knew that.
Tomás nunca supo aquello.,Tom never knew that.
Tom nunca perdió la esperanza.,Tom never lost hope.
Tom nunca te amó.,Tom never loved you.
Tom nunca apareció.,Tom never showed up.
Tom nunca viste de rojo.,Tom never wears red.
Tom abrió una ventana.,Tom opened a window.
Tom abrió la cerveza.,Tom opened the beer.
Tomás abrió la jaula.,Tom opened the cage.
Tom abrió la puerta.,Tom opened the door.
Tom ordenó un trago.,Tom ordered a drink.
Tom le debía dinero a Mary.,Tom owed Mary money.
Tom le debe mucho a Mary.,Tom owes Mary a lot.
Tomás le debe dinero a María.,Tom owes Mary money.
Tomás le adeuda dinero a María.,Tom owes Mary money.
Tomás nos debe un favor.,Tom owes us a favor.
Tom empacó sus bolsos.,Tom packed his bags.
Tom pasó la prueba.,Tom passed the test.
Tom apuntó a Mary.,Tom pointed at Mary.
Tom apuntó hacia Mary.,Tom pointed to Mary.
Tom se desgarró un músculo.,Tom pulled a muscle.
Tom se puso su sotana.,Tom put on his robe.
Tom cuestionó a Mary.,Tom questioned Mary.
Tom alzó su mano.,Tom raised his hand.
Tom se quedó sin comida.,Tom ran out of food.
Tom se quedó sin tiempo.,Tom ran out of time.
Tom casi nunca sale.,Tom rarely goes out.
Tom reconoció a Mary.,Tom recognized Mary.
Tomás se niega a hablar.,Tom refuses to talk.
Tom se rehúsa a trabajar.,Tom refuses to work.
Tom se quedó atrás.,Tom remained behind.
Tom reservó un asiento.,Tom reserved a seat.
Tom reanudó la lectura.,Tom resumed reading.
Tom puso los ojos en blanco.,Tom rolled his eyes.
Tom se frotó la cara.,Tom rubbed his face.
Tom se sentó en su escritorio.,Tom sat at his desk.
Tom se sentó junto a Mary.,Tom sat beside Mary.
Tom se sentó encarando a Mary.,Tom sat facing Mary.
Tom se sentó en el bordillo.,Tom sat on the curb.
Tom te salvó la vida.,Tom saved your life.
Tom vio venir a Mary.,Tom saw Mary coming.
Tom vio a Mary llorando.,Tom saw Mary crying.
Tom dice que él es rico.,Tom says he is rich.
Tom dice que está cansado.,Tom says he's tired.
Tom le frunció a Mary.,Tom scowled at Mary.
Tom parecía muy triste.,Tom seemed very sad.
Tom parece arrogante.,Tom seems conceited.
Tom parece peligroso.,Tom seems dangerous.
Tom parece estar desesperado.,Tom seems desperate.
Tom parece estar tan solo.,Tom seems so lonely.
Tom se afeitó la cabeza.,Tom shaved his head.
Tom disparó al perro de Mary.,Tom shot Mary's dog.
Tom debía haber sabido.,Tom should've known.
Tom debería haberlo sabido.,Tom should've known.
Tom le gritó a Mary.,Tom shouted at Mary.
Tom gritó a Mary.,Tom shouted to Mary.
Tom cerró la ventana.,Tom shut the window.
Tom se alineó con Mary.,Tom sided with Mary.
Tom firmó un compromiso.,Tom signed a pledge.
Tom empezó a bailar.,Tom started dancing.
Tom empezó a conducir.,Tom started driving.
Tom empezó a leer.,Tom started reading.
Tom comenzó a leer.,Tom started reading.
Tomás empezó a cantar.,Tom started singing.
Tom comenzó a quejarse.,Tom started whining.
Tom empezó a escribir.,Tom started writing.
Tom contuvo un gemido.,Tom stifled a groan.
Tom reprimió una risa.,Tom stifled a laugh.
Tom permaneció cerca de Mary.,Tom stood near Mary.
Tom dejó de cavar.,Tom stopped digging.
Tom dejó de leer.,Tom stopped reading.
Tom dejó de escribir.,Tom stopped writing.
Tom se golpeó el dedo del pie.,Tom stubbed his toe.
Tom habló demasiado.,Tom talked too much.
Tom habla muy rápido.,Tom talks very fast.
Tom probó el estofado.,Tom tasted the stew.
Tom amenazó a Mary.,Tom threatened Mary.
Tom se llevó a Mary.,Tom took Mary along.
Tom tomó un gran riesgo.,Tom took a big risk.
Tom comprendió a Mary.,Tom understood Mary.
Tom solía hacer eso.,Tom used to do that.
Tom esperó a Mary.,Tom waited for Mary.
Tom esperó su turno.,Tom waited his turn.
Tom quiere que Mary vuelva.,Tom wants Mary back.
Tom quiere una bicicleta.,Tom wants a bicycle.
Tom quiere el divorcio.,Tom wants a divorce.
Tom quiere un auto nuevo.,Tom wants a new car.
Tom quiere mucho más.,Tom wants much more.
Tom quiere cambiar.,Tom wants to change.
Tom quiere escapar.,Tom wants to escape.
Tom quiere vernos.,Tom wants to see us.
Tom tenía los ojos vendados.,Tom was blindfolded.
Tom estaba avergonzado.,Tom was embarrassed.
Tom estaba profundamente dormido.,Tom was fast asleep.
Tom fue liberado más tarde.,Tom was later freed.
Tom estabá irritado con Mary.,Tom was mad at Mary.
Tom nunca fue feliz.,Tom was never happy.
Tom estuvo fuera todo el día.,Tom was out all day.
Tom fue extraordinariio.,Tom was outstanding.
Metieron preso a Tom.,Tom was put in jail.
Tom fue rechazado.,Tom was turned down.
Tom estaba inconsciente.,Tom was unconscious.
Tom estaba muy espantado.,Tom was very scared.
Tom tenía mucho sueño.,Tom was very sleepy.
Tom se lavó la cara.,Tom washed his face.
Tom no estaba farfullando.,Tom wasn't babbling.
Tom no era tan malo.,Tom wasn't that bad.
Tom vio a María irse.,Tom watched Mary go.
Tom se fue a casa enojado.,Tom went home angry.
Tom salió a comer.,Tom went out to eat.
Tom alertará a Mary.,Tom will alert Mary.
Tom cogerá a Mary.,Tom will catch Mary.
Tom vendrá más tarde.,Tom will come later.
Tom nos va a perdonar.,Tom will forgive us.
Tom volverá a matar.,Tom will kill again.
Tom trapeó la mesa.,Tom wiped the table.
Tom ganó tres carreras.,Tom won three races.
Tres de las carreras fueron ganadas por Tom.,Tom won three races.
Tom no despedirá a Mary.,Tom won't fire Mary.
Tom no ayudará a Mary.,Tom won't help Mary.
Tom no interferirá.,Tom won't interfere.
Tom no durará mucho.,Tom won't last long.
Tom trabajó para Mary.,Tom worked for Mary.
Tomás trabajó horas extra.,Tom worked overtime.
Tom trabaja en un banco.,Tom works at a bank.
Tom trabaja en Boston.,Tom works in Boston.
Tom trabaja en un banco.,Tom works in a bank.
Tom trabaja con Mary.,Tom works with Mary.
Tom odiaría eso.,Tom would hate that.
Los ojos de Tomás están abiertos.,Tom's eyes are open.
La madre de Tomás está muerta.,Tom's mother's dead.
Tom no está respirando.,Tom's not breathing.
¡Tom no respira!,Tom's not breathing.
La habitación de Tom está vacía.,Tom's room is empty.
La pieza de Tom está desordenada.,Tom's room is messy.
La habitación de Tom está lista.,Tom's room is ready.
Traduce este texto.,Translate this text.
Traduzca este texto.,Translate this text.
Traduzcan este texto.,Translate this text.
Traducid este texto.,Translate this text.
Traducí este texto.,Translate this text.
Inténtalo mañana con más fuerza.,Try harder tomorrow.
Prueba mañana con más ganas.,Try harder tomorrow.
Inténtenlo mañana con más ganas.,Try harder tomorrow.
Inténtalo tú mismo.,Try it out yourself.
Pruébate este suéter.,Try on this sweater.
Probate este pullover.,Try on this sweater.
Bajen la música.,Turn down the music.
Bájale a la radio.,Turn down the radio.
Ponlo boca abajo.,Turn it upside down.
Ponla boca abajo.,Turn it upside down.
Entreguen sus hojas.,Turn your papers in.
"Dos cafés, por favor.","Two coffees, please."
Los paraguas se venden bien.,Umbrellas sell well.
Tenga usted esto como modelo.,Use this as a model.
Espera por mí fuera.,Wait for me outside.
Espera a la policía.,Wait for the police.
Esperad a la policía.,Wait for the police.
Esperen a la policía.,Wait for the police.
Esperar a la policía.,Wait for the police.
Esperá hasta mañana.,Wait until tomorrow.
La guerra nos concierne a todos.,War concerns us all.
¿Yo era tan aburrido?,Was I really boring?
¿Yo era tan pelma?,Was I really boring?
¿Era tan pesado?,Was I really boring?
Vigila esa boca.,Watch your language.
No digas palabrotas.,Watch your language.
A ver esos tacos.,Watch your language.
A todos nos gusta montar en bici.,We all like cycling.
Todos hablamos francés.,We all speak French.
Nacemos todos locos.,We are all born mad.
Todos nacemos locos.,We are all born mad.
Estamos casi alli.,We are almost there.
Estamos almorzando.,We are having lunch.
Somos sus hijos.,We are his children.
Estamos en una biblioteca.,We are in a library.
Solo somos amigos.,We are just friends.
Somos solo amigos.,We are just friends.
Nosotros somos muy similares.,We are very similar.
Nos parecemos mucho.,We are very similar.
Los dos somos amigos.,We both are friends.
Los dos nos quedamos dormidos.,We both fell asleep.
Ambos exageramos.,We both overreacted.
Podemos contar contigo Tom.,We can count on Tom.
No podemos beber leche.,We can't drink milk.
Cogimos al ladrón.,We caught the thief.
Agarramos al ladrón.,We caught the thief.
Cortamos la cuerda.,We cut off the rope.
Lo hicimos nosotros mismos.,We did it ourselves.
No lo sabíamos.,We didn't know that.
No necesitábamos eso.,We didn't need that.
No jugamos bien.,We didn't play well.
No jugábamos bien.,We didn't play well.
Nuestro juego no fue bueno.,We didn't play well.
Repudiamos la violencia.,We dislike violence.
Nos disgusta la violencia.,We dislike violence.
No tenemos auto.,We don't have a car.
No tenemos perro.,We don't have a dog.
No tenemos un perro.,We don't have a dog.
No tenemos azúcar.,We don't have sugar.
No tenemos que ir.,We don't have to go.
La pasamos bien nadando.,We enjoyed swimming.
Encontramos una anomalía.,We found an anomaly.
Abandonamos el plan.,We gave up the plan.
Subimos al coche.,We got into the car.
Nosotros crecimos juntos.,We grew up together.
Nosotras crecimos juntas.,We grew up together.
Teníamos un acuerdo.,We had an agreement.
Teníamos un examen oral.,We had an oral exam.
Teníamos poca agua.,We had little water.
Tenemos un buen equipo.,We have a good team.
Tenemos tiempo suficiente.,We have enough time.
Tenemos que prevenir a Tom.,We have to warn Tom.
Sabemos que Tom está aquí.,We know Tom is here.
Sabemos dónde está.,We know where it is.
Sabemos quién eres.,We know who you are.
Sabemos que estás ocupado.,We know you're busy.
Nos echamos en el pasto.,We lay on the grass.
Te queremos tanto.,We love you so much.
Nos encontramos en el avión.,We met on the plane.
Perdimos nuestro tren.,We missed our train.
Debemos actuar de inmediato.,We must act at once.
Debemos irnos temprano.,We must leave early.
No debemos llegar tarde.,We must not be late.
Necesitamos una barra de hierro.,We need an iron bar.
Nosotros obedecemos las reglas.,We obeyed the rules.
Nosotros obedecimos las reglas.,We obeyed the rules.
A menudo jugamos al ajedrez.,We often play chess.
Solo lo hicimos una vez.,We only did it once.
Alcanzamos nuestra meta.,We reached our goal.
Lamentamos su muerte.,We regret his death.
Lamentamos su deceso.,We regret his death.
Lamentamos su fallecimiento.,We regret his death.
Nos sentamos al frente.,We sat in the front.
Sazonamos con sal.,We season with salt.
Nadamos en el lago.,We swam in the lake.
Estuvimos hablando hasta las dos.,We talked until two.
Viajamos a pie.,We traveled on foot.
Esperamos hasta las dos y media.,We waited till 2:30.
Queremos información.,We want information.
Queremos ayudar a Tom.,We want to help Tom.
Queremos ayudarte.,We want to help you.
Queremos conocer a Tom.,We want to meet Tom.
Queremos su consejo.,We want your advice.
Nos superaban en número.,We were outnumbered.
No estábamos peleando.,We weren't fighting.
No estábamos peleándonos.,We weren't fighting.
No peleábamos.,We weren't fighting.
No nos peleábamos.,We weren't fighting.
Los derrotaremos.,We will defeat them.
Haremos lo mejor que podamos.,We will do our best.
Le dejaremos intentar.,We will let him try.
Nunca estaremos de acuerdo.,We will never agree.
Empezaremos dentro de poco.,We'll begin shortly.
Nos enteraremos.,We'll figure it out.
Nunca lo conseguiremos.,We'll never make it.
Pronto lo descubriremos.,We'll soon find out.
Hablaremos arriba.,We'll talk upstairs.
Trabajaremos juntos.,We'll work together.
Trabajaremos mañana.,We'll work tomorrow.
Somos los amigos de Tom.,We're Tom's friends.
Somos los padres de Tom.,We're Tom's parents.
Todos nosotros somos canadienses.,We're all Canadians.
Estamos entre amigos.,We're among friends.
Estamos al corriente de eso.,We're aware of that.
Estamos informados de eso.,We're aware of that.
Volvimos a estar juntos.,We're back together.
Estamos siendo observados.,We're being watched.
Somos cardiólogos.,We're cardiologists.
Somos amigos cercanos.,We're close friends.
Vamos a cerrar temprano.,We're closing early.
No estamos haciendo nada.,We're doing nothing.
Estamos comiendo manzanas.,We're eating apples.
Estamos estupefactos.,We're flabbergasted.
Estamos atónitos.,We're flabbergasted.
Estamos a medio camino.,We're halfway there.
Estamos cenando.,We're having dinner.
Estamos en Boston ahora.,We're in Boston now.
Estamos en el jardín.,We're in the garden.
Somos como hermanos.,We're like brothers.
No nos vamos a rendir.,We're not giving up.
No estamos en Boston.,We're not in Boston.
No estamos en peligro.,We're not in danger.
Mañana abrimos.,We're open tomorrow.
Nos quedamos sin café.,We're out of coffee.
Tenemos poco tiempo.,We're short on time.
Empezamos de nuevo.,We're starting over.
Todavía somos amigos.,We're still friends.
Todavía estamos trabajando.,We're still working.
Estamos verdaderamente encantados.,We're truly pleased.
Todos hemos hecho eso.,We've all done that.
Ya hemos intentado.,We've already tried.
Se nos ha tendido una emboscada.,We've been ambushed.
Tenemos un problema.,We've got a problem.
Tenemos visita.,We've got a visitor.
¡No tenemos frenos!,We've got no brakes!
Tenemos algo.,We've got something.
Bienvenido a nuestro hogar.,Welcome to our home.
¿Y bien? ¿Vas a venir?,Well? Will you come?
¿Estabas sola?,Were you here alone?
¿No estabas en casa?,Weren't you at home?
¿No estabas de salida?,Weren't you leaving?
¿No estabas relajado?,Weren't you relaxed?
Lo que quiero decir es esto.,What I mean is this.
¡Pero que genio es!,What a genius he is!
¡Qué linda mujer!,What a pretty woman!
¡Pero qué absurda idea!,What an absurd idea!
¡Qué conjunto tan feo!,What an ugly outfit!
¿Cuáles son mis opciones?,What are my choices?
¿Cuáles son mis elecciones?,What are my choices?
¿Qué persiguen ellos?,What are they after?
¿Qué hacen?,What are they doing?
¿Qué estás comiendo?,What are you eating?
¿Qué está escondiendo?,What are you hiding?
¿Qué estás escondiendo?,What are you hiding?
¿Qué estáis escondiendo?,What are you hiding?
¿Qué podría salir mal?,What could go wrong?
¿Qué he hecho mal?,What did I do wrong?
¿Qué te dije?,What did I tell you?
¿Qué te preguntó?,What did he ask you?
¿Qué te ha preguntado?,What did he ask you?
¿Qué has respondido?,What did you answer?
¿Qué respondiste?,What did you answer?
¿Qué respondisteis?,What did you answer?
¿Qué decidiste?,What did you decide?
¿Qué esperabas?,What did you expect?
¿Qué no he escrito?,What didn't I write?
¿Qué creés?,What do you believe?
¿Qué sugieres?,What do you suggest?
¿Qué espera?,What does he expect?
¿Qué significa eso?,What does that mean?
¿Qué no tienes?,What don't you have?
¿Qué no tiene?,What don't you have?
¿Qué no te gusta?,What don't you like?
¿Qué pasó allí?,What happened there?
¿Qué has comido?,What have you eaten?
¿Qué has encontrado?,What have you found?
¿Qué has oído?,What have you heard?
¿Qué hay de postre?,What is for dessert?
¿Cuál es su problema?,What is her problem?
¿Qué hay en esta caja?,What is in this box?
¿Qué hay sobre el escritorio?,What is on the desk?
¿Qué hay sobre el pupitre?,What is on the desk?
¿Qué hay en el escritorio?,What is on the desk?
¿Cómo se llama esto?,What is this called?
¿Cuál es esta letra?,What is this letter?
¿Cuál es tu número?,What is your number?
¿Cuál es su número?,What is your number?
¿Qué te hizo reír?,What made you laugh?
¿Qué es lo que motiva a Tom?,What makes Tom tick?
¿Qué nos hace humanos?,What makes us human?
¿En qué página está Tom?,What page is Tom on?
¡Qué flores tan bonitas!,What pretty flowers!
¡Qué bonitas son estas flores!,What pretty flowers!
¿Qué cocinamos?,What should we cook?
¿Qué deberíamos cocinar?,What should we cook?
¿Qué huele tan bien?,What smells so good?
¿Qué huele tan rico?,What smells so good?
¿Qué hora es ahora?,What time is it now?
¿Qué estaba comiendo Tomás?,What was Tom eating?
¿Cuál era el plan de Tom?,What was Tom's plan?
¿Qué era ese ruido?,What was that noise?
¿Qué fue ese ruido?,What was that noise?
¿Qué ha sido eso?,What was that noise?
¿Qué fue ese sonido?,What was that sound?
¿Cuál fue el resultado?,What was the result?
¿Cuál era el secreto?,What was the secret?
¿Qué hacías?,What were you doing?
¿Qué estabas haciendo?,What were you doing?
¿Qué querría Tom?,What would Tom want?
¿Qué te gustaría?,What would you like?
¿Para qué eres bueno?,What're you good at?
¿Qué estás escribiendo?,What're you writing?
Lo que está hecho no se puede deshacer.,What's done is done.
¿Qué lleva este guiso?,What's in this stew?
Lo que es mío es tuyo.,What's mine's yours.
¿Qué hay de nuevo?,What's new with you?
¿Qué te cuentas?,What's new with you?
¿Qué es tan importante?,What's so important?
¿Cuál es la tarifa del autobús?,What's the bus fare?
¿Cuál es la solución?,What's the solution?
¿Qué hora es?,What's the time now?
¿Qué hora es ahora?,What's the time now?
¿Qué hay para comer?,What's there to eat?
¿Qué hay que decir?,What's there to say?
¿Para qué es esta llave?,What's this key for?
¿Qué fecha es hoy?,What's today's date?
¿Qué menú es hoy?,What's today's menu?
¿Cuál es el menú de hoy?,What's today's menu?
¿Qué plan para hoy?,What's today's plan?
¿Qué opina usted?,What's your opinion?
¿Cuándo puedo llamarte?,When can I call you?
¿Cuándo ocurrió eso?,When did this occur?
¿Cuándo has llegado?,When did you arrive?
¿A qué hora te levantaste?,When did you get up?
¿A qué hora se levantó usted?,When did you get up?
¿Cuándo volviste?,When did you return?
¿Cuándo llega?,When does it arrive?
¿Cuándo termina?,When does it finish?
¿Cuándo se acaba la escuela?,When is school over?
¿Cuándo terminan las clases?,When is school over?
¿Cuándo empiezo?,When should I start?
¿Cuándo llegaremos?,When will we arrive?
¿Cuándo te vas?,When will you leave?
¿Cuando va a volver Tom?,When's Tom due back?
¿Dónde están mis relojes?,Where are my clocks?
¿Dónde están mis guantes?,Where are my gloves?
¿Dónde están los tenedores?,Where are the forks?
¿Dónde están las chicas?,Where are the girls?
¿Dónde están las niñas?,Where are the girls?
¿Dónde están las cabras?,Where are the goats?
¿Adónde vas?,Where are you going?
¿Para dónde vas?,Where are you going?
¿Tú adónde vas?,Where are you going?
¿Dónde están tus llaves?,Where are your keys?
¿Dónde están tus hijos?,Where are your kids?
¿Dónde puedo verte?,Where can I see you?
¿Dónde pasó?,Where did it happen?
¿Dónde estudiaste?,Where did you study?
¿Dónde estudiaron ustedes?,Where did you study?
¿Dónde hace la compra Tom?,Where does Tom shop?
¿Dónde habías estado hasta ahora?,Where have you been?
¿Dónde habéis estado?,Where have you been?
¿Dónde habías estado?,Where have you been?
¿Dónde has estado?,Where have you been?
"¿Dónde está Tom, por cierto?",Where is Tom anyway?
¿Dónde hay un hospital?,Where is a hospital?
¿En dónde está jugando?,Where is he playing?
¿Dónde está mi hermano?,Where is my brother?
¿Dónde está mi birome roja?,Where is my red pen?
¿Dónde está el puente?,Where is the bridge?
¿Dónde está la escuela?,Where is the school?
¿Dónde está el baño?,Where is the toilet?
¿Dónde está el servicio?,Where is the toilet?
¿Dónde está la letrina?,Where is the toilet?
¿Dónde está tu casa?,Where is your house?
¿Dónde está tu dinero?,Where is your money?
¿Dónde nos encontraremos?,Where shall we meet?
¿Dónde está el anillo de Mary?,Where's Mary's ring?
¿Dónde está mi paraguas?,Where's my umbrella?
¿Dónde está el aeropuerto?,Where's the airport?
¿Dónde está la tapa de la sartén?,Where's the pan lid?
¿Dónde está tu familia?,Where's your family?
¿Dónde está vuestro padre?,Where's your father?
¿Dónde está tu madre?,Where's your mother?
¿Dónde está tu hermana?,Where's your sister?
¿Dónde está vuestra hermana?,Where's your sister?
¿Dónde está tu arma?,Where's your weapon?
¿Cuál es su cerveza?,Which beer is yours?
¿Cuál es tu cerveza?,Which beer is yours?
¿Cuál es tu libro?,Which book is yours?
¿Qué libro es el tuyo?,Which book is yours?
¿Cuál es su coche?,Which car is theirs?
¿Qué coche es el de ellos?,Which car is theirs?
¿Qué coche es el suyo?,Which car is theirs?
¿Cuál es mejor?,Which one is better?
¿Cuál está roto?,Which one is broken?
¿Quiénes son aquellas mujeres?,Who are those women?
¿Quiénes son esas mujeres?,Who are those women?
¿Quién se comió la tarta?,Who ate up the cake?
¿Quién cree en Dios?,Who believes in God?
¿Quién te hizo esto?,Who did this to you?
¿Con quién fuiste?,Who did you go with?
¿Con quién hablabas?,Who did you talk to?
¿Con quién hablaste?,Who did you talk to?
¿Para quién trabajas?,Who do you work for?
¿Quén más te ayudó?,Who else helped you?
¿Quién encontró mi billetera?,Who found my wallet?
¿Quién está en la casa?,Who is in the house?
¿Quién está en esta habitación?,Who is in this room?
¿Quién está en el tren?,Who is on the train?
¿Quién es tu profesor?,Who is your teacher?
¿Quién es vuestro profesor?,Who is your teacher?
¿Quién es tu profesora?,Who is your teacher?
¿Quién es el dueño de esta casa?,Who owns this house?
¿Quién es el propietario de este camión?,Who owns this truck?
¿A quién debería informar?,Who should I inform?
¿Quién canta esta canción?,Who sings that song?
¿Quién canta esta canción?,Who sings this song?
¿Quién robó la manzana?,Who stole the apple?
¿Quién se robó la manzana?,Who stole the apple?
¿Quién te ha enseñado eso?,Who taught you that?
¿Quién te lo enseñó?,Who taught you this?
¿Quién quiere verme?,Who wants to see me?
¿Quién escribió la Biblia?,Who wrote the Bible?
¿Quién escribió este libro?,Who wrote this book?
¿Quién va a pagar la cuenta?,Who'll pay the bill?
¿Quién va a pagar el alquiler?,Who'll pay the rent?
¿Quién está de guardia hoy?,Who's on duty today?
¿Quién es el afortunado?,Who's the lucky one?
¿De quién es la pizza?,Who's the pizza for?
¿Cuál es tu favorito?,Who's your favorite?
¿De quién es esa casa?,Whose house is that?
¿De quién es este dinero?,Whose money is this?
¿De quién es esta foto?,Whose photo is this?
¿De quién era ese plan?,Whose plan was that?
¿De quién es esta camisa?,Whose shirt is this?
¿Por qué estoy haciendo esto?,Why am I doing this?
¿Por qué estoy todavía aquí?,Why am I still here?
¿Por qué están llorando?,Why are they crying?
¿Por qué peleamos?,Why are we fighting?
¿Por qué están todos tristes?,Why are you all sad?
¿Por qué estás bailando?,Why are you dancing?
¿Por qué estáis bailando?,Why are you dancing?
¿Por qué estás tan ocupado?,Why are you so busy?
¿Por qué eres tan rápido?,Why are you so fast?
¿Por qué llegas tan tarde?,Why are you so late?
¿Por qué estás tan seguro?,Why are you so sure?
¿Por qué eres tan feo?,Why are you so ugly?
¿Por qué estás bostezando?,Why are you yawning?
¿Por qué no estás aquí?,Why aren't you here?
¿Por qué no estás en casa?,Why aren't you home?
¿Por qué no te puedes apresurar?,Why can't you hurry?
¿Por qué Tom hizo esto?,Why did Tom do this?
¿Por qué huyó?,Why did he run away?
¿Por qué hizo eso?,Why did she do that?
¿Por qué ha ocurrido esto?,Why did this happen?
¿Por qué me llamaste?,Why did you call me?
¿Por qué hiciste eso?,Why did you do that?
¿Por qué lo has hecho?,Why did you do that?
¿Por qué hiciste esto?,Why did you do this?
¿Por qué me contrataste?,Why did you hire me?
¿Por qué me besaste?,Why did you kiss me?
¿Por qué lo vendiste?,Why did you sell it?
¿Por qué no ha llamado Tom?,Why didn't Tom call?
¿Por qué no se paró Tom?,Why didn't Tom stop?
¿Por qué no vino?,Why didn't she come?
¿Por qué no llamaste?,Why didn't you call?
¿Por qué no llamaste por teléfono?,Why didn't you call?
¿Por qué la gente hace trampas?,Why do people cheat?
¿Por qué dudás de mí?,Why do you doubt me?
¿Por qué dudas de mí?,Why do you doubt me?
¿Por qué dices eso?,Why do you say that?
¿Por qué piensas eso?,Why do you think so?
¿Por qué Tom no está aquí?,Why is Tom not here?
¿Por qué la vida es tan dura?,Why is life so hard?
¿Por qué mi bolsa está vacía?,Why is my bag empty?
¿Por qué tienes el ojo rojo?,Why is your eye red?
¿Por qué habría de salir?,Why should he leave?
¿Por qué preocuparse por Tom?,Why worry about Tom?
¿Por qué Tom debería de preocuparse?,Why would Tom worry?
¿Cenarás?,Will you eat dinner?
¿Vendrás con nosotros?,Will you go with us?
¿Vendrás con nosotras?,Will you go with us?
¿Vendréis con nosotros?,Will you go with us?
¿Vendréis con nosotras?,Will you go with us?
El invierno se acerca.,Winter is coming on.
Las mujeres son hermosas.,Women are beautiful.
Las mujeres son bellas.,Women are beautiful.
¿Firmaría aquí?,Would you sign here?
¡Vaya! ¡Pero qué gran caja!,Wow! What a big box!
¡Hala! ¡Qué caja tan grande!,Wow! What a big box!
Escribe un ensayo corto.,Write a short essay.
Escribid a bolígrafo.,Write it with a pen.
Ayer estaba enfermo.,Yesterday I was ill.
Ayer estaba enferma.,Yesterday I was ill.
Siempre decís eso.,You always say that.
Tú siempre llegas tarde.,You are always late.
Tú siempre llegas atrasado.,You are always late.
Me estás mintiendo.,You are lying to me.
Eres mi hija.,You are my daughter.
¡Eres tan mentiroso!,You are such a liar!
Eres tan mentiroso.,You are such a liar.
No eres canadiense.,You aren't Canadian.
Tú pediste verme.,You asked to see me.
Rompiste las reglas.,You broke the rules.
"Usted se puede retirar ahora, caballero.","You can go now, sir."
"Puede irse ahora, señor.","You can go now, sir."
No puedes perdértelo.,You can not miss it.
No podéis perdéroslo.,You can not miss it.
Puedes confiar en ella.,You can rely on her.
Puedes cantar una canción.,You can sing a song.
Puedes tomar un taxi.,You can take a taxi.
Puedes disponer de mi ayuda.,You can use my help.
No puedes culparle.,You can't blame him.
No podéis culparle.,You can't blame him.
No pueden culparle.,You can't blame him.
No puede culparle.,You can't blame him.
No puedes negar eso.,You can't deny that.
No puedes tener esto.,You can't have this.
No puedes ayudarles.,You can't help them.
