idioma,traduccion
No quería irme sin darte las gracias.,I didn't want to leave without saying thank you.
"No te creo, siempre estás mintiendo.",I don't believe you. You're always telling lies.
No tengo ningún otro pasatiempo más que el fútbol.,I don't have any other hobbies besides football.
El fútbol es mi único pasatiempo.,I don't have any other hobbies besides football.
No tengo la fuerza para terminar el trabajo solo.,I don't have the power to finish the work alone.
No sé por qué estoy de mal humor esta mañana.,I don't know why I'm in a bad mood this morning.
Odio que me hagan esperar mucho tiempo.,I don't like to be kept waiting for a long time.
"En realidad no sé por qué, pero no les agrado a ellos.","I don't really know why, but they don't like me."
No creo que Tom esté en Boston el verano que viene.,I don't think Tom will be in Boston next summer.
No creo ser el único que lo notó.,I don't think that I'm the only one who noticed.
No creo que esta camisa combine con esa corbata roja.,I don't think this shirt goes with that red tie.
Yo no creo que esta camisa vaya con la corbata roja.,I don't think this shirt goes with that red tie.
No entiendo una palabra de lo que estás diciendo.,I don't understand a word of what you're saying.
No entiendo por qué no ha dicho la verdad.,I don't understand why he didn't tell the truth.
No quiero esa clase de vida para nuestros hijos.,I don't want that kind of life for our children.
No quiero que hagas o digas nada.,I don't want you to do anything or say anything.
No quiero que me digas lo que ya sé.,I don't want you to tell me what I already know.
Abandoné la escuela secundaria a los dieciséis.,I dropped out of high school when I was sixteen.
Dejé la escuela secundaria cuando tenía dieciséis años.,I dropped out of high school when I was sixteen.
Con mucha dificultad escapé de un bote sumergiéndose.,I escaped from the sinking boat with difficulty.
Incluso traté de escribir una canción acerca de lo que ocurrió.,I even tried writing a song about what happened.
Me siento mal por no haber ido a su funeral.,I feel bad about not having gone to his funeral.
Olvidé apagar la televisión antes de irme a la cama.,I forgot to turn off the TV before going to bed.
Encontré a mi perro acostado debajo de un árbol en su patio.,I found my dog lying under the tree in our yard.
"Paseo todos los días, excepto cuando llueve.","I go for a walk every day, except when it rains."
Anoche me emborraché e hice algo estúpido.,I got drunk last night and did something stupid.
Me aburría cada vez más a medida que el discurso avanzaba.,I got more and more bored as the speech went on.
Anoche quedé con algunos viejos amigos.,I got together with some old friends last night.
Tuve el presentimiento de que algo no iba bien.,I had a premonition that something wasn't right.
"Tenía un poco de dolor de cabeza, así que me fui a la cama temprano.","I had a slight headache, so I went to bed early."
"Había reparado mi reloj, pero se rompió de nuevo.","I had had my watch repaired, but it broke again."
Cuando volvió yo acababa de terminar de escribir la carta.,I had just written the letter when he came back.
"Tenía algo de tiempo libre, así que di vueltas por la ciudad.","I had some free time, so I wandered around town."
Tuve que recurrir a amenazas para conseguir mi dinero devuelta.,I had to resort to threats to get my money back.
No me había dado cuenta de la magnitud del problema.,I hadn't realized the magnitude of the problems.
"Tengo mucho dinero, y suficiente tiempo para ocuparlo.",I have a lot of money and enough time to use it.
Tengo mucho trabajo que terminar para el fin de semana.,I have a lot of work to clear up by the weekend.
Yo tengo un hermano mayor y dos hermanas menores.,I have an older brother and two younger sisters.
Estuve en el aeropuerto despidiéndome de mi padre.,I have been to the airport to see my father off.
He llegado a la conclusión de que él es culpable.,I have come to the conclusion that he is guilty.
"Tengo algunos asuntos inconclusos, de los que ocuparme.",I have some unfinished business to take care of.
"Tengo algunos asuntos inconclusos, de los que debo ocuparme.",I have some unfinished business to take care of.
Tengo la sensación de que ya he visto esta película.,I have the feeling I've already seen this movie.
Tengo la impresión de que hoy voy a dormir bien.,I have the feeling that I'll sleep well tonight.
Debo devolver este libro a la biblioteca hoy.,I have to return this book to the library today.
No he comido comida francesa desde que dejé Francia.,I haven't eaten French food since I left France.
No he tenido la oportunidad de estar a solas con Tom aún.,I haven't had a chance to be alone with Tom yet.
Anoche oí un choque cerca de las diez en punto.,I heard a crash at about ten o'clock last night.
Oí un sonido extraño venir de la cocina.,I heard a strange noise coming from the kitchen.
Espero que no te importe que te dé algunos consejos.,I hope you won't mind if I give you some advice.
Solo quiero que causes una buena primera impresión.,I just want you to make a good first impression.
Yo sé que Tom y María eran más que solo amigos.,I know Tom and Mary were more than just friends.
Conozco a un chabón que dice que no le gusta el helado.,I know a guy who says he doesn't like ice cream.
Conozco a un profesor de inglés que viene de Canadá.,I know an English teacher who comes from Canada.
"Sé lo que quiero, es solo que todavía no lo he encontrado.",I know what I want. I just haven't found it yet.
Cada mañana yo salgo de casa antes de las ocho en punto.,I leave home before eight o'clock every morning.
Me ocupaba de los conejos cuando estaba en el colegio.,I looked after the rabbits when I was at school.
Necesito un voluntario que ayude a Tom a limpiar el garaje.,I need a volunteer to help Tom clean the garage.
Necesito que me muestres lo que hay en tu bolsa.,I need you to show me what you have in your bag.
No quiero que vuelvas a poner un pie en ese bar.,I never want you to step foot in that bar again.
"Yo nunca le escribí a ella, a pesar de las ganas que tengo de hacerlo.","I never wrote to her, despite the urge to do so."
Noté que los precios de venta estaban escritos con tinta roja.,I notice the sale prices are written in red ink.
A menudo uso SSH para tener acceso remoto a mi computador.,I often use SSH to access my computers remotely.
Yo a menudo solía jugar tenis con él los domingos.,I often used to play tennis with him on Sundays.
Yo me quedé dormido y como consecuencia no pude unírmeles.,I overslept and consequently couldn't join them.
Estoy extraordinariamente en deuda con él por haber salvado mi vida.,I owe him a great deal because he saved my life.
"Prefiero no comer carne, porque soy vegetariano.",I prefer not to eat meat because I'm vegetarian.
Prometí que ayudaría a mi hermano con sus deberes.,I promised to help my brother with his homework.
Compré un telescopio y un libro de astronomía.,I purchased a telescope and a book on astronomy.
De verdad quiero pasar tiempo solo con Tom.,I really want to spend some time alone with Tom.
De verdad quiero pasar tiempo sola con Tom.,I really want to spend some time alone with Tom.
Ojalá supiera dónde ha dejado mi maleta Tom.,I really wish I knew where Tom put my briefcase.
Recibí una carta informándome de su llegada.,I received a letter informing me of his arrival.
Anteayer recibí tu carta.,I received your letter the day before yesterday.
Yo recomiendo una revisión completa para tu esposo.,I recommend a thorough checkup for your husband.
Me arrepiento de haberle dicho eso al profesor.,I regret having said such a thing to my teacher.
Reservé mi habitación en el hotel con tres semanas de antelación.,I reserved my hotel room three weeks in advance.
Le dije buenas noches a mis padres y me fui a la cama.,I said good night to my parents and went to bed.
Vi a Tom y a Mary cuando estaba esperando a John.,I saw Tom and Mary while I was waiting for John.
Vi un bote de pesca a alrededor de una milla de la costa.,I saw a fishing boat about a mile off the shore.
Ayer vi a un hombre comer de un bote de basura.,I saw a man yesterday eating from a garbage can.
La he visto paseando por el parque a medianoche.,I saw her taking a walk in the park at midnight.
No debí haberme tomado esa última botella de cerveza.,I shouldn't have drunk that last bottle of beer.
No debería haberme bebido la última botella de cerveza.,I shouldn't have drunk that last bottle of beer.
Me pasé toda la tarde intentando evitar a Tom.,I spent the whole afternoon trying to avoid Tom.
Estudié harto para pasar el examen.,I studied hard in order to pass the examination.
Creo que es muy poco probable que Tom vaya a nadar.,I think it's highly unlikely that Tom will swim.
Creo que es hora de que me compre una cámara decente.,I think it's time for me to buy a decent camera.
Creo que es hora de que me haga revisar los ojos.,I think it's time for me to get my eyes checked.
Creo que es hora de que me mude a los suburbios.,I think it's time for me to move to the suburbs.
Creo que este diccionario es útil para los principiantes.,I think this dictionary is useful for beginners.
Este diccionario me parece útil para principiante.,I think this dictionary is useful for beginners.
Yo pienso que éste es inferior a ése en calidad.,I think this one is inferior to that in quality.
Pensé que Tom le daría a María tu número telefónico.,I thought Tom would give Mary your phone number.
Creía que él ya había terminado el trabajo.,I thought that he had already finished the work.
Yo pensaba que la pena de muerte debía ser abolida.,I thought the death penalty should be abolished.
Pensé que no llegarían aquí a tiempo.,I thought you weren't going to get here on time.
Pensé que no llegarías aquí a tiempo.,I thought you weren't going to get here on time.
Pensé que siempre habías querido ver esta película.,I thought you'd always wanted to see this movie.
Me refugié de la lluvia bajo el alero de la tienda.,I took shelter from rain under the shop's eaves.
"Yo probé una y otra vez, pero no pude conseguirlo.","I tried again and again, but I couldn't succeed."
Me tropecé con el felpudo cuando entré a la casa.,I tripped over the mat when I came in the house.
Quiero que Tom y Mary digan que estaban equivocados.,I want Tom and Mary to say that they were wrong.
Quiero que todo el mundo sepa que no soy un asesino.,I want everyone to know that I'm not a murderer.
Quiero que la vida vuelva a ser como era antes.,I want life to go back to the way it was before.
Quiero descubrir la clase de música que le gusta a Tom.,I want to find out what kind of music Tom likes.
Quiero salir de aquí antes de que nos vea alguien.,I want to get out of here before anyone sees us.
Quiero tener una pequeña charla contigo sobre Tom.,I want to have a little chat with you about Tom.
Me gustaría saber si mi equipaje llegará pronto.,I want to know if my baggage is going to arrive.
Quiero asegurarme de que seas quien dices ser.,I want to make sure you are who you say you are.
Quiero asegurarme de que sean quienes dicen ser.,I want to make sure you are who you say you are.
Quiero asegurarme de que sea usted quien dice ser.,I want to make sure you are who you say you are.
Quiero que me ayudes a descubrir quién me robó el coche.,I want you to help me find out who stole my car.
Quiero que entiendas lo que estoy tratando de decir.,I want you to understand what I'm trying to say.
Quería que metieran a Tom en la cárcel incluso más que tú.,I wanted Tom put in jail even more than you did.
"Quería decir algo, pero tenía demasiado miedo.","I wanted to say something, but I was too scared."
Estaba sorprendido de que ella se hubiera tomado todo el vino.,I was amazed that she had drunk all of the wine.
Estaba aburrido porque ya había visto la película antes.,I was bored because I had seen the movie before.
Nací el veintidós de junio de 1974.,I was born on the twenty-second of June in 1974.
Estaba buscando algo que no existía.,I was searching for something that didn't exist.
Estaba sorprendido de lo caro que eran los zapatos.,I was surprised at how expensive the shoes were.
Me dijeron que tienes el número de Tom.,I was told that you know Tom's telephone number.
"No tenía mucha hambre, así que decidí comer más tarde.","I wasn't very hungry, so I decided to eat later."
Lo perdonaré por consideración a ti.,I will forgive him out of consideration for you.
Le daré estos boletos a quienquiera que los quiera.,I will give these tickets to whoever wants them.
Te regalaré una bicicleta nueva por tu cumpleaños.,I will give you a new bicycle for your birthday.
El próximo mes hará diez años que vivo aquí.,I will have lived here for ten years next month.
Me encargaré de que la conozcas en la fiesta.,I will see to it that you meet her at the party.
Ojalá pudiera deducir cómo funciona.,I wish I could figure out how to make this work.
Desearía tener el valor para expresar mis sentimientos.,I wish I had the courage to express my feelings.
Quisiera tener tiempo para quedarme y conversar contigo.,I wish I had the time to stay and talk with you.
Ojalá dejara de tocar esa estúpida música.,I wish she would stop playing that stupid music.
Desearía poder hablar francés tan bien como Tom.,I wish that I could speak French as well as Tom.
Ojalá supiera hablar francés tan bien como Tom.,I wish that I could speak French as well as Tom.
Saqué algo de plata del banco para mi viaje.,I withdrew some money from the bank for my trip.
Me pregunto cómo estará el tiempo mañana.,I wonder what the weather will be like tomorrow.
Ayer llevaba puesto un sombrero porque hacía mucho frío.,I wore a hat yesterday because it was very cold.
Haría lo que fuera para tenerte entre mis brazos.,I would do anything just to hold you in my arms.
"Estaría encantado de ayudarte, solo que ahora mismo estoy muy ocupado.","I would gladly help you, only I am too busy now."
Habría sido más feliz si me hubiera quedado allí.,I would have been happier if I had stayed there.
Un día quiero ir a Estados Unidos.,I would like to go to the United States one day.
Me gustaría ir a los Estados Unidos un día.,I would like to go to the United States one day.
Me gustaría que me ayudases a cuidar del jardín.,I would like you to assist me with my gardening.
Preferiría morir a hacer algo tan injusto.,I would rather die than do such an unfair thing.
No lo haría ni por todo el dinero en el mundo.,I wouldn't do it for all the money in the world.
Me gustaría saber por qué no estabas aquí ayer.,I'd like to know why you weren't here yesterday.
Me gustaría dejar esta ciudad para no volver nunca.,I'd like to leave this town and never come back.
Me gustaría hablar con Tom sobre su hermano John.,I'd like to speak to Tom about his brother John.
Te escribiré o te llamaré la próxima semana.,I'll either write to you or phone you next week.
Llevaré dos hot dogs con mostaza y ketchup.,I'll have two hot dogs with mustard and ketchup.
Llevaré dos completos con mostaza y ketchup.,I'll have two hot dogs with mustard and ketchup.
Buscaré la ubicación de la ciudad en mi mapa.,I'll look up the location of the town on my map.
"Soy estadounidense, pero hablo un poco de japonés.","I'm American, but I can speak Japanese a little."
Estoy sorprendido de la tasa a la que crecen las industrias.,I'm amazed by the rate at which industries grow.
Me das envidia porque tienes un buen jefe.,I'm envious of you because you have a good boss.
Iré a Japón con mi novia en agosto.,I'm going to Japan with my girlfriend in August.
Voy a dejar que hagas lo que quieras.,I'm going to let you do whatever you want to do.
Voy a despegar este sello con agua caliente.,I'm going to take off this stamp with hot water.
Estoy agradecido por lo que has hecho por mi familia.,I'm grateful for what you've done for my family.
Es muy probable que sea el primero en hacer eso.,I'm likely going to be the first one to do that.
Es más que probable que yo sea el primero en hacerlo.,I'm likely going to be the first one to do that.
Nunca seré capaz de hacer eso solo.,I'm never going to be able to do that by myself.
Nunca seré capaz de hacerlo por mí mismo.,I'm never going to be able to do that by myself.
No voy porque no tengo bastante dinero.,I'm not going because I don't have enough money.
No estoy satisfecho con el servicio del restaurante.,I'm not satisfied with the restaurant's service.
Voy a visitar a un amigo mío que está en el hospital.,I'm on my way to visit a friend in the hospital.
Siento interrumpirte cuando hablas.,I'm sorry to interrupt you while you're talking.
Estoy cansado de estudiar. Salgamos por un trago.,I'm tired of studying. Let's go out for a drink.
Siempre quise vivir en un lugar así.,I've always wanted to live in a place like this.
Siempre quise vivir en este barrio.,I've always wanted to live in this neighborhood.
Siempre he querido conocer a tu hermano menor.,I've always wanted to meet your younger brother.
Yo mismo me he hecho esa pregunta millones de veces.,I've asked myself that question a million times.
Vivo en esta casa desde el mes pasado.,I've been living in this house since last month.
He estado buscando un nuevo trabajo por un largo tiempo.,I've been looking for a new job for a long time.
Tengo la dirección de Tom en algún lado en mi computador.,I've got Tom's address somewhere on my computer.
Tengo un artículo de un periódico que quiero que veas.,I've got a newspaper article I want to show you.
Acabo de terminar los deberes de francés.,I've just now finished doing my French homework.
He leído varias veces cada uno de estos libros.,I've read all of these books several times each.
Ya te dije un millón de veces que no exageres.,I've told you a million times not to exaggerate.
"Si yo hubiera sido un pájaro, podría haber volado hasta ti.","If I had been a bird, I could have flown to you."
"Si hubiera sido un pájaro, podría haber volado hasta ti.","If I had been a bird, I could have flown to you."
"Si hubiera estado contigo, te habría ayudado.","If I had been with you, I could have helped you."
"Si yo la cago, ¿Qué es lo peor que puede ocurrir?","If I screw up, what's the worst that can happen?"
"Si Tom no se come esto, por favor, dáselo a Mary.","If Tom doesn't eat this, please give it to Mary."
Si mañana hace sol iremos de picnic.,"If it is sunny tomorrow, we will go on a picnic."
"Si no quieren esto, ¿qué es lo que quieren?","If they don't want this, then what do they want?"
"Si siempre comes tanto, vas a engordar.","If you always eat that much, you'll gain weight."
¿Qué harías si de pronto te volvieras ciego?,"If you became blind suddenly, what would you do?"
Si haces eso vas a quedar en ridículo.,"If you do that, you're going to look ridiculous."
"Si no quieres volver, lo entenderé.","If you don't want to come back, I'll understand."
No tienes que hacerlo si no quieres.,"If you don't want to do this, you don't have to."
"Si no quieres hablar de ello, no pasa nada.","If you don't want to talk about it, that's okay."
"Si no quieres hablar de ello, no hay problema.","If you don't want to talk about it, that's okay."
"Si tuvieras un millón de dólares, ¿qué harías?","If you had a million dollars, what would you do?"
"Si tenés algo que decir, decímelo en la cara.","If you have something to say, say it to my face."
"Si tienes algo que decir, dímelo a la cara.","If you have something to say, say it to my face."
"Si tenéis algo que decir, decídmelo a la cara.","If you have something to say, say it to my face."
"Si de verdad te gusta Mary, deberías pedirle que salga contigo.","If you really like Mary, you should ask her out."
Entendería que quisieras cambiar de idea.,"If you want to change your mind, I'd understand."
Sígueme si quieres salir de aquí con vida.,"If you want to get out of here alive, follow me."
"En 1958, Brasil ganó su primera Copa del Mundo.","In 1958, Brazil won its first World Cup victory."
"En 1958, Brasil ganó su primera Copa Mundial.","In 1958, Brazil won its first World Cup victory."
En Japón conducimos por el lado izquierdo de la carretera.,"In Japan, we drive on the left side of the road."
En Japón conducimos por el lado izquierdo de la calle.,"In Japan, we drive on the left side of the road."
"De todos modos, estás totalmente perdonado.","In any case, I've already entirely forgiven you."
A mi entender es mejor cambiar de procedimiento.,"In my opinion, it's better to change the policy."
Procure usted en lo futuro venir puntualmente a la oficina.,"In the future, try to get to the office on time."
"En adelante, trate de llegar a tiempo a la oficina.","In the future, try to get to the office on time."
"Por la mañana, me gusta poner miel en mi tostada.","In the morning, I like to put honey on my toast."
¿Es demasiado temprano para pedir del menú del almuerzo?,Is it too early to order from the luncheon menu?
¿Es cierto que los hombres tienen una piel más grasa que las mujeres?,Is it true that men have oilier skin than women?
¿Es cierto que te quejaste con el director?,Is it true that you complained to the principal?
¿Es cierto que te irás a estudiar a Boston?,Is it true that you're going to study in Boston?
¿Hay algún riesgo de ser atrapado por la policía?,Is there any risk of being caught by the police?
¿Hay sitio en tu furgoneta para tres personas más?,Is there room in your van for three more people?
Siempre toma tiempo acostumbrarse a un lugar nuevo.,It always takes time to get used to a new place.
Empezó a llover cinco minutos después que salí de casa.,It began to rain five minutes after I left home.
Empezó a nevar violentamente cuando me bajé del tren.,It began to snow heavily as I got off the train.
Ya es hora de comprar un nuevo microondas.,It is about time we bought a new microwave oven.
Es de mala educación hablar con la boca llena.,It is bad manners to speak with your mouth full.
Se cree que existen fantasmas en este bosque.,It is believed that ghosts exist in this forest.
No está claro que podamos hacer funcionar el motor.,It is doubtful if we can get the engine working.
Me es difícil verbalizar mis pensamientos.,It is hard for me to put my thoughts into words.
Me cuesta poner en palabras mis ideas.,It is hard for me to put my thoughts into words.
Es difícil distinguirte de tu hermano.,It is hard to distinguish you from your brother.
Han pasado más de cinco años desde que le vi la última vez.,It is more than five years since I last saw him.
No es bueno para un científico ponerse sensible.,It is not good for a scientist to get emotional.
Es preferible que él esté allí para mañana.,It is preferable that he gets there by tomorrow.
Escribir una carta de amor en inglés no es fácil.,It isn't easy to write a love letter in English.
Parece que están satisfechos con el resultado.,It looks like they're satisfied with the result.
"No importa como muere alguien, sino como vivió la vida.","It matters not how a man dies, but how he lives."
"Puede que suene extraño, pero lo que ella dijo es verdad.","It may sound strange, but what she said is true."
Me parece que mi reloj podría estar estropeado.,It occurred to me that my watch might be broken.
Parecía que su familia se había mudado a Hokkaido.,It seemed that her family had moved to Hokkaido.
Pareciera que solo ayer estabas aquí.,It seems like just yesterday that you were here.
Parece que estás de mal humor esta mañana.,It seems like you're in a bad mood this morning.
Parece que él cree que dice lo correcto.,It seems that he believes what he said is right.
Cuesta tres horas llegar a Boston desde aquí.,It takes three hours to get to Boston from here.
Necesité mucho tiempo para acostumbrarme al ruido.,It took me a long time to get used to the noise.
Me llevó mucho tiempo acostumbrarme al ruido.,It took me a long time to get used to the noise.
Era difícil vivir de sus exiguas ganancias.,It was difficult to live on his meager earnings.
Era necesario estudiar el asunto a fondo.,It was necessary to study the matter thoroughly.
Estuvo lloviendo a ratos durante toda la noche.,It was raining on and off all through the night.
"Estaba nevando, pero no hacía mucho frío afuera.","It was snowing, but it wasn't very cold outside."
Hacía tanto frío que nadie quería salir.,It was so cold that no one wanted to go outside.
Hacía tanto calor que dormí con la ventana abierta.,It was so hot that I slept with the window open.
Será difícil para él levantarse temprano.,It will be difficult for him to get up so early.
Sería bueno para ti permanecer en cama hoy.,It would be better for you to stay in bed today.
Sería mejor que te quedaras hoy en la cama.,It would be better for you to stay in bed today.
Más vale ser ciego que tener que ver eso.,It would be better to be blind than to see that.
Puedes comerte el resto del pastel si quieres.,It's OK to eat the rest of the cake if you want.
"Ya es noviembre, pero todavía no nieva.","It's already November, but it hasn't snowed yet."
"Ya es noviembre, pero todavía no ha nevado.","It's already November, but it hasn't snowed yet."
Hace mucho que no hablo francés.,It's been a long time since I last spoke French.
Llevo mucho tiempo sin ver a mi familia.,It's been a long time since I've seen my family.
Hace mucho tiempo que no veo a mi familia.,It's been a long time since I've seen my family.
No he visto a mi familia desde hace mucho tiempo.,It's been a long time since I've seen my family.
Hace mucho tiempo que no te veo sonreír.,It's been a long time since I've seen you smile.
Ha pasado mucho tiempo desde que te vi sonreír.,It's been a long time since I've seen you smile.
No he estado en Boston desde hace tres años.,It's been three years since I've been to Boston.
Han pasado tres años desde que estuve en Boston.,It's been three years since I've been to Boston.
No es un secreto que Tom y Mary están teniendo problemas.,It's no secret Tom and Mary are having problems.
No es necesario tomar todos esos medicamentos.,It's not necessary to take all of that medicine.
No es necesario escribir más de 400 palabras.,It's not necessary to write more than 400 words.
Se suele decir que las mujeres viven más que los hombres.,It's often said that women live longer than men.
Se dice a menudo que las mujeres viven más tiempo que los hombres.,It's often said that women live longer than men.
Se rumorea que van a casarse.,It's rumored that they are going to get married.
Es improbable que ocurra algo grave.,It's unlikely that anything serious will happen.
Japón importa varias materias primas desde el extranjero.,Japan imports various raw materials from abroad.
"A juzgar por su expresión, él está de mal humor.","Judging from his expression, he's in a bad mood."
Malabarear en realidad es mucho más fácil que como se ve.,Juggling is actually a lot easier than it looks.
Cerciórate de dejar tu pasaporte en la caja fuerte.,Just be sure to leave your passport in the safe.
Solo porque él sea rico no significa que sea feliz.,"Just because he's rich, doesn't mean he's happy."
"Damas y caballeros, estoy muy feliz de estar acá.","Ladies and gentlemen, I'm very happy to be here."
Anoche hubo un incendio en el supermercado.,"Last night, there was a fire in the supermarket."
Déjame contarte a cerca de los orígenes de esta escuela,Let me tell you about the origin of this school.
Vamos a jugar a las cartas en vez de ver la televisión.,Let's play cards instead of watching television.
Una bala no mata dos veces al mismo pájaro.,Lightning never strikes twice in the same place.
Escúchame atentamente y haz exactamente lo que te diga.,Listen carefully and do exactly what I tell you.
Mira esas nubes negras. Va a llover.,Look at those black clouds. It is going to rain.
Mira en el diccionario las palabras que no conozcas.,Look up words you don't know in your dictionary.
Aquellos que escaparon sanos y salvos son afortunados.,Lucky are those who have escaped safe and sound.
La ley de la mayoría es un principio básico de la democracia.,Majority rule is a basic principle of democracy.
Asegúrate de haber reservado una habitación en el hotel.,Make sure you have reserved a room at the hotel.
Muchos estadounidenses protestaron la adquisición de Alaska.,Many Americans protested the purchase of Alaska.
Muchos criminales en los Estados Unidos son adictos a las drogas.,Many criminals in America are addicted to drugs.
Muchos criminales en América son adictos a las drogas.,Many criminals in America are addicted to drugs.
Muchos dueños de perros sólo los alimentan una vez al día.,Many dog owners only feed their dogs once a day.
Mucha gente está en mejor situación que antes.,Many people are better off than they used to be.
Mucha gente usa los cajeros automáticos para sacar dinero.,Many people use cash machines to withdraw money.
Han cambiado muchas cosas en el último lustro.,Many things have changed in the last five years.
En los últimos cinco años han cambiado muchas cosas.,Many things have changed in the last five years.
Mary piensa que el latín no es una lengua muerta.,Mary believes that Latin is not a dead language.
Mary le compró un regalo a la hija de su amigo.,Mary bought a present for her friend's daughter.
Mary le compró un regalo a la hija de su amiga.,Mary bought a present for her friend's daughter.
Mary compró un regalo para la hija de su amigo.,Mary bought a present for her friend's daughter.
Mary compró un regalo para la hija de su amiga.,Mary bought a present for her friend's daughter.
Mary ha recibido muchos premios por su poesía.,Mary has received several prizes for her poetry.
Mary le aseguró a Tom que era perfectamente normal.,Mary reassured Tom that he was perfectly normal.
Mary vestía un suéter negro cuando la conocí.,Mary was wearing a black sweater when I met her.
Mary llevaba puesto un suéter negro cuando la conocí.,Mary was wearing a black sweater when I met her.
La producción en masa redujo el precio de muchos productos.,Mass production reduced the price of many goods.
El dominio de un idioma extranjero requiere de paciencia.,Mastering a foreign language calls for patience.
¿Puedo ir a jugar cuando termine de leer este libro?,May I go out to play when I have read this book?
¿Puedo hablarte a solas acerca del asunto?,May I talk with you in private about the matter?
Mehmed Talat fue asesinado en Berlín en el año 1921.,Mehmed Talat was assassinated in Berlin in 1921.
La mayoría de las personas en la villa se rehusaron al plan.,Most people in the village objected to the plan.
La mayoría de los estudiantes se está preparando para las pruebas finales.,Most students are preparing for the final exams.
Mi tía lleva gafas cuando lee los documentos.,My aunt wears glasses when she reads the papers.
Mi tía se ganó un viaje todo pagado a Hawái.,My aunt won an all-expenses-paid tour of Hawaii.
Me duele la espalda porque me he pasado todo el día pescando.,My back hurts because I've been fishing all day.
Mi país es el país más grande en el mundo.,My country is the greatest country in the world.
Mi sueño es vivir una vida tranquila en el campo.,My dream is to live a quiet life in the country.
Mi padre toca el piano y mi madre también.,My father plays the piano and so does my mother.
Mi primera impresión acerca de él resultó ser correcta.,My first impression of him proved to be correct.
Mi amigo suele ayudar a mi hijo con sus estudios.,My friend usually helps my son with his studies.
Mi casa está diseñada para resistir un terremoto.,My house is designed to withstand an earthquake.
Mi marido está desocupado y busca un empleo.,My husband is out of work and looking for a job.
Mi esposo está desempleado y busca trabajo.,My husband is out of work and looking for a job.
Mi marido suele irse a trabajar a las 8.,My husband usually leaves for work at 8 o'clock.
Mi hermana tiene el triple de libros que yo.,My sister has three times as many books as I do.
No dejes para mañana lo que puedes hacer hoy.,Never put off to tomorrow what you can do today.
Los policías de Nueva York usan uniformes azul oscuro.,New York City policemen wear dark blue uniforms.
Se construyeron nuevas fábricas y centros industiales.,New factories and industrial centers were built.
Ningún país en la tierra está a salvo en esta era nuclear.,No country on earth is safe in this nuclear age.
"Por más rico que alguien sea, no puede comprar el amor.","No matter how rich a man is, he cannot buy love."
Tom siempre luce genial sin importar lo que se ponga.,"No matter what Tom wears, he always looks great."
Nadie puede culparte por estar un poco nervioso.,No one can blame you for being a little nervous.
Nadie puede entender cómo ocurrió el accidente.,No one can understand how the accident happened.
Nadie más en su clase puede correr tan rápido como él.,No one in his class can run faster than he does.
Nadie de su clase puede correr más rápido que él.,No one in his class can run faster than he does.
Nadie podrá evitar que Tom haga eso.,Nobody will be able to stop Tom from doing that.
"Ahora que paró de llover, podemos ir a casa.","Now that it has stopped raining, we can go home."
"Oh, por cierto, ¿sabes dónde vive ella ahora?","Oh, by the way, do you know where she lives now?"
En un arranque me volví a mi pueblo.,"On a sudden impulse, I returned to my home town."
Una no lleva una minifalda roja a un funeral.,One does not wear a red mini skirt to a funeral.
"Uno para todos y todos para uno, este es nuestro lema.","One for all, and all for one, this is our motto."
Una de cada tres personas en esta ciudad posee un coche.,One out of three people in this city owns a car.
Quien no tiene objetivos en la vida vive sólo para morir.,"One who has no goals in life, lives only to die."
Solo unas pocas personas vinieron ayer a la reunión.,Only a few people came to the meeting yesterday.
En nuestra clase hay 25 chicos y 20 chicas.,Our class has twenty-five boys and twenty girls.
Sus estornudos interrumpieron la conversación.,Our conversation was interrupted by his sneezes.
"Nuestra casa es cómoda, pero aún extraño la antigua.","Our house is nice, but I still miss the old one."
Nuestra oficina se ubica en el centro de la cuidad.,Our office is located in the center of the town.
Más de tres mil personas fueron al concierto.,Over three thousand people attended the concert.
Pintar nuestra casa nos llevó más tiempo del que esperábamos.,Painting our house took longer than we expected.
París es una de las ciudades más grandes del mundo.,Paris is one of the biggest cities in the world.
París es una de las ciudades más grandes del mundo.,Paris is one of the largest cities in the world.
La gente podría pensar que sos un estúpido si hacés eso.,People might think you're stupid if you do that.
La gente normalmente respira de 12 a 20 veces por minuto.,People normally breathe 12 to 20 times a minute.
La fotografía ahora es considerada una nueva forma de arte.,Photography is now considered a new form of art.
Cambie por favor estos yenes japoneses a dólares estadounidenses.,Please change this Japanese yen to U.S. dollars.
Por favor vuelve algún día que no estés ocupado.,Please come around someday when you aren't busy.
"Por favor, perdóname por no contestar tu carta.",Please forgive me for not answering your letter.
"Perdóname por no haberte escrito antes, por favor.",Please forgive me for not having written sooner.
"Por favor, acuérdate de venir a vernos este fin de semana.",Please remember to come and see us this weekend.
No se olvide de despertarme mañana a las siete.,Please remember to wake me up at seven tomorrow.
"Por favor, recuérdame que vaya al médico mañana.",Please remind me to go to the doctor's tomorrow.
Haga el favor de meter un poco las costuras de la chaqueta.,Please take in the seams of the jacket a little.
"Traduce este texto japonés al francés, por favor.",Please translate this Japanese text into French.
"Lávate las manos después de ir al baño, por favor.",Please wash your hands after using the bathroom.
La pobreza le ha enseñado a vivir por su cuenta.,Poverty had taught him to stand on his own feet.
El Principe Charles será el siguiente rey de Inglaterra.,Prince Charles will be the next king of England.
