idioma,traduccion
Eso es solo un derroche del dinero de los contribuyentes.,That's just a waste of taxpayer money.
Esa es la fotografía de mi hermana menor.,That's my younger sister's photograph.
Eso no es algo que sepa hacer.,That's not something I know how to do.
Ese es el tren más rápido del mundo.,That's the fastest train in the world.
Es la primera vez que eso ha pasado.,That's the first time that's happened.
Esa es la mujer de la que recibí un mensaje.,That's the woman I got a message from.
Eso es lo que esperaba de mi hija.,That's what I expected of my daughter.
Eso es lo que consigues por no escuchar.,That's what you get for not listening.
Eso es lo que te ganas por no escuchar.,That's what you get for not listening.
Los chinos son grandes trabajadores.,The Chinese are a hard-working people.
Los alemanes están a favor de la austeridad.,The Germans are in favor of austerity.
A los japoneses les gusta viajar en grupo.,The Japanese like to travel in groups.
Los normandos conquistaron Inglaterra en 1066.,The Normans conquered England in 1066.
El Titanic se hundió en su primer viaje.,The Titanic sunk on its maiden voyage.
El accidente casi le costó la vida.,The accident almost cost him his life.
El avión aterrizó en el aeropuerto de Narita.,The airplane landed at Narita Airport.
Los animales estaban atareados recogiendo nueces.,The animals were busy collecting nuts.
El bebe parecía estar profundamente dormido.,The baby seemed to be in a deep sleep.
Parece que el bebé duerme tranquilamente.,The baby seems to be sleeping soundly.
La bebé estaba chapoteando en la bañera.,The baby was splashing in the bathtub.
El banco se negó a concederme el préstamo.,The bank refused to grant me the loan.
El libro que trajiste no es mío.,The book that you brought is not mine.
El jefe los hizo trabajar día y noche.,The boss made them work day and night.
El muchacho talló su nombre en el árbol.,The boy carved his name into the tree.
El chico abrazó a su pecho al cachorro.,The boy hugged the puppy to his chest.
El niño liberó al ave de la jaula.,The boy released a bird from the cage.
El chico que está parado por allá es mi hijo.,The boy standing over there is my son.
El niño pisó mi pie a propósito.,The boy stepped on my foot on purpose.
El niño intentó ser un hombre y no llorar.,The boy tried to be a man and not cry.
El niño se acostó con los calcetines puestos.,The boy went to bed with his socks on.
El bus paró para recoger pasajeros.,The bus stopped to pick up passengers.
La fundición de la estatua se retrasó.,The casting of the statue was delayed.
El gato empezó a arañar la alfombra.,The cat started to scratch the carpet.
El gato estaba jugando con un ratón vivo.,The cat was playing with a live mouse.
Los cerezos están a punto de florecer.,The cherry trees are about to blossom.
El niño tiene un agudo sentido del oído.,The child has a keen sense of hearing.
El niño extrañaba mucho a su madre.,The child missed his mother very much.
Los niños corrieron a la sala.,The children ran toward the classroom.
El color blanco es un símbolo de pureza.,The color white is a symbol of purity.
La pareja decidió adoptar a un huérfano.,The couple decided to adopt an orphan.
La multitud se congregó alrededor del orador.,The crowd gathered around the speaker.
La gente salía en masa por la puerta.,The crowd poured out through the gate.
Las cortinas hacen que esta habitación sea hermosa.,The curtains make this room beautiful.
La pena de muerte debería ser abolida.,The death penalty should be abolished.
El doctor me aconsejó dejar de fumar.,The doctor advised me to stop smoking.
El doctor decidió operar enseguida.,The doctor decided to operate at once.
El médico me ha dicho que deje de fumar.,The doctor told me to give up smoking.
Los médicos estuvieron curando a los heridos.,The doctors were treating the wounded.
El perro súbitamente se arrojó sobre el niño.,The dog suddenly charged at the child.
La puerta está abierta. Voy a cerrarla.,The door is open. I'll go and shut it.
La puerta está abierta. Voy a ir a cerrarla.,The door is open. I'll go and shut it.
El cazador mató al elefante.,The elephant was killed by the hunter.
El enemigo destruyó muchos de nuestros barcos.,The enemy destroyed many of our ships.
La familia parecía estar maldita.,The family seemed to be under a curse.
El granjero sembró su campo con trigo.,The farmer sowed his field with wheat.
La pelea se saldó con varios arrestos.,The fight resulted in several arrests.
El jardín estaba lleno de flores amarillas.,The garden was full of yellow flowers.
El portón era demasiado angosto para el camión.,The gate was too narrow for the truck.
El general les ordenó ponerse en marcha.,The general commanded them to move on.
El general dio el mando de retirarse.,The general gave the order to retreat.
La chica es hábil con sus dedos.,The girl is skillful with her fingers.
La pelota de golf casi entró en el hoyo.,The golf ball almost went in the hole.
El caballo se rompió el cuello al caerse.,The horse broke its neck when it fell.
El caballo se paró y se negó a moverse.,The horse stopped and refused to move.
El cazador siguió las huellas del oso.,The hunter followed the bear's tracks.
El hielo se romperá bajo nuestro peso.,The ice will crack beneath our weight.
La relevancia de la música es subestimada.,The importance of music is underrated.
La isla es un paraíso para los niños.,The island is a paradise for children.
La joya fue robada durante la noche.,The jewel was stolen during the night.
El juez se rió sin querer.,The judge laughed in spite of himself.
El niño ya es suficientemente mayor para ir a la escuela.,The kid is old enough to go to school.
El lago abastece de agua a la ciudad.,The lake supplies the city with water.
Los abogados discutieron el caso por horas.,The lawyers argued the case for hours.
"Ahora, la biblioteca está en construcción.",The library is now under construction.
Aquí la luz no es buena para leer.,The light here's not good for reading.
El niño estaba perdido en el bosque.,The little boy was lost in the forest.
La niñita se está chupando el dedo.,The little girl is sucking her finger.
La mirada en el rostro de mi jefe era severa.,The look on my boss's face was severe.
El déficit se eleva a un millón de dólares.,The loss amounts to a million dollars.
Los amantes se intercambiaron varias cartas.,The lovers exchanged numerous letters.
La máquina opera a toda hora.,The machine operates around the clock.
El hombre negó haber tomado el dinero.,The man denied that he took the money.
El hombre aterrorizó a los niños.,The man terrified the little children.
El baño de hombres está en el segundo piso.,The men's room is on the second floor.
Llegó el dinero como llovido del cielo.,The money came like manna from heaven.
El dinero fue dividido entre tres.,The money was divided among the three.
El dinero fue repartido entre los tres.,The money was divided among the three.
La moral de aquellos hombres era magnífica.,The morale of those men was excellent.
"Cuanto más estudias, más sabes.","The more you study, the more you know."
Mama gato vino de cazar pájaros.,The mother cat went out hunting birds.
El nuevo método era todo menos ideal.,The new method was anything but ideal.
El nuevo profesor está en el aula.,The new professor is in the classroom.
Cada vez hay más coches.,The number of cars is on the increase.
En la oficina tiene lugar una fiesta de despedida.,The office is having a farewell party.
El anciano se tropezó con sus propios pies.,The old man tripped over his own feet.
El anciano le escribió una carta a su hijo.,The old man wrote a letter to his son.
El dolor era más intenso de lo que podía soportar.,The pain was more than he could stand.
El parque se encuentra en el centro de la ciudad.,The park is in the center of the city.
El camino se retuerce a través de las montañas.,The path twists through the mountains.
El avión se retrasó a causa del mal clima.,The plane was late due to bad weather.
La Policía no está aquí para arrestarte.,The police are not here to arrest you.
El político agitó a los trabajadores.,The politician stirred up the workers.
El pobre chico no tenía ni idea de que hacer.,The poor boy was at a loss what to do.
El presidente nombró a un nuevo gerente.,The president appointed a new manager.
El precio de la carne caerá pronto.,The price of meat will soon come down.
El precio de esta cámara es muy alto.,The price of this camera is very high.
El premio será para el mejor estudiante.,The prize will go to the best student.
El problema es que está demasiado lejos.,The problem is that it's too far away.
El problema es que se halla demasiado lejos.,The problem is that it's too far away.
El problema es demasiado difícil de resolver.,The problem is too difficult to solve.
El problema es que nosotros no sabemos nada.,The problem is we don't know anything.
El profesor se lavó tranquilamente las manos.,The professor calmly washed his hands.
La cuestión es dónde comprar ese libro.,The question is where to buy the book.
"Acaba de dejar de llover, así que vámonos.","The rain just stopped, so let's leave."
"La lluvia acaba de parar, así que vámonos.","The rain just stopped, so let's leave."
La lluvia retrasó nuestros planes dos semanas.,The rain set our plans back two weeks.
Los refugiados lucharon contra el hambre.,The refugees struggled against hunger.
El anillo no aparecía en ninguna parte.,The ring was not to be found anywhere.
La carretera al pueblo está en muy mal estado.,The road to the village is very rough.
La habitación se mantuvo cálida para los huéspedes.,The room was kept warm for the guests.
El escándalo casi le arruinó la carrera.,The scandal nearly wrecked her career.
El barco echó el ancla en el puerto.,The ship dropped anchor in the harbor.
El barco partirá mañana hacia Honolulu.,The ship leaves for Honolulu tomorrow.
"Cuando fui ahí, la tienda estaba cerrada.",The shop was closed when I went there.
El cantante fue asesinado por coyotes salvajes.,The singer was killed by wild coyotes.
La situación es peor de lo que pensaba.,The situation is worse than I thought.
El soldado yacía herido en el suelo.,The soldier lay injured on the ground.
Los soldados avanzaron hacia la ciudad.,The soldiers advanced toward the town.
Los soldados volverán pronto al campamento.,The soldiers will soon return to camp.
La barra animaba a los jugadores.,The spectators cheered the players on.
La tienda está abierta al público mañana.,The store opens for business tomorrow.
Las calles estaban decoradas con banderas.,The streets were decorated with flags.
El sol desapareció detrás de las nubes.,The sun disappeared behind the clouds.
La superficie de la tierra es 70% agua.,The surface of the earth is 70% water.
El hombre alto lo miró a Tom y sonrió.,The tall man looked at Tom and smiled.
El hombre alto miró a Tom y sonrió.,The tall man looked at Tom and smiled.
El profesor comenzó a hacernos preguntas.,The teacher began to ask us questions.
El profesor apuntó a la pizarra.,The teacher pointed to the blackboard.
La torre se inclinaba ligeramente hacia la izquierda.,The tower leaned slightly to the left.
La torre estaba un poco inclinada hacia el oeste.,The tower leaned slightly to the west.
La ciudad ha cambiado muchísimo desde entonces.,The town has changed a lot since then.
La ciudad es famosa por su viejo castillo.,The town is famous for its old castle.
La ciudad fue defendida por una gran armada.,The town was defended by a large army.
La ciudad fue destruida durante la guerra.,The town was destroyed during the war.
El viaje durará al menos cinco días.,The trip will take at least five days.
El problema es que eres demasiado joven.,The trouble is that you are too young.
Los dos libros tienen el mismo precio.,The two books are equivalent in value.
Los dos hermanos se sonrieron el uno al otro.,The two brothers smiled at each other.
Los dos países negociaron un tratado.,The two countries negotiated a treaty.
Las dos montañas son de igual altura.,The two mountains are of equal height.
Los dos poemas expresan la miseria humana.,The two poems express human suffering.
Los dos equipos se igualaron al final.,The two teams were tied at the finish.
El tifón causó que el río se desbordara.,The typhoon caused the river to flood.
La vista desde la cima es bellísima.,The view from the summit is very nice.
La violinista tiene una técnica excelente.,The violinist has excellent technique.
El agua de este río es muy limpia.,The water in this river is very clean.
La forma en que actué fue totalmente estúpida.,The way I acted was completely stupid.
El tiempo fue inmejorable.,The weather couldn't have been better.
El tiempo no podía ser mejor.,The weather couldn't have been better.
El jarrón mojado dejó una marca en la mesa.,The wet vase left a mark on the table.
La mujer estaba sentada entre dos hombres.,The woman was sitting between two men.
El trabajo empieza a ser más difícil.,The work begins to get more difficult.
El trabajo debe ser terminado antes de mediodía.,The work must be finished before noon.
El soldado herido apenas podía caminar.,The wounded soldier could hardly walk.
La joven viuda se hizo de nuevo novia.,The young widow got engaged once more.
Su equipo es extremadamente avanzado.,Their equipment is extremely advanced.
Sus nombres estaban tachados de la lista.,Their names were crossed off the list.
Hay pocos hombres que no lo saben.,There are few men who don't know that.
Hay pocos hombres que no lo sepan.,There are few men who don't know that.
Hay cuarenta estudiantes en nuestra clase.,There are forty students in our class.
No hay reglas sin excepciones.,There are no rules without exceptions.
Hay unas cosas que el dinero no puede comprar.,There are some things money can't buy.
Hay demasiada gente en el parque.,There are too many people in the park.
Hay dos zombis dentro de mi casa.,There are two zombies inside my house.
En aquel comercio hay una liquidación.,There is a bargain sale at that store.
Hay un taco en la autopista.,There is a traffic jam on the highway.
Hay una mujer que quiere verte.,There is a woman who wants to see you.
Hay una necesidad urgente de donaciones.,There is an urgent need for donations.
Se necesitan urgentemente nuevas ideas.,There is an urgent need for new ideas.
Hay una necesidad urgente de nuevas ideas.,There is an urgent need for new ideas.
Hay mucho tráfico en esta calle.,There is heavy traffic on this street.
No se puede negar que es inteligente.,There is no denying that he is clever.
No hace falta que te quedes.,There is no need for you to stay here.
Hay un solo bus cada dos horas.,There is only one bus every two hours.
Solo hay un autobús cada dos horas.,There is only one bus every two hours.
Queda leche en el refrigerador.,There is some milk left in the fridge.
Hay algo que no entiendo.,There is something I don't understand.
Usualmente hay un órgano en una iglesia.,There is usually an organ in a church.
No hay tiempo para explicarlo en detalles.,There isn't time to explain in detail.
Antes había un castillo en la colina.,There used to be a castle on the hill.
Solía haber un castillo en la colina.,There used to be a castle on the hill.
Anoche hubo un gran terremoto.,There was a big earthquake last night.
Había una gran estrella dorada en la puerta.,There was a big gold star on the door.
No había nada que yo pudiera hacer.,There was nothing I could do about it.
Había algunos niños en el cuarto.,There were a few children in the room.
Había algunos niños en la habitación.,There were a few children in the room.
Hubo unos momentos de confusión.,There were a few moments of confusion.
Había muchos botes en el lago.,There were a lot of boats on the lake.
Había cincuenta concursantes para la carrera.,There were fifty entries for the race.
Había varias habitaciones aún desocupadas.,There were several rooms still vacant.
Hay un cine en la esquina.,There's a movie theater on the corner.
Casi no hay agua en el cubo.,There's almost no water in the bucket.
Hay una habitación vacía en la casa.,There's an empty bedroom in the house.
El desayuno se paga extra.,There's an extra charge for breakfast.
Hay tiempo suficiente para un aperitivo rápido.,There's enough time for a quick snack.
En este mercado hay fruta y hay carne.,There's fruit and meat in this market.
No hace falta pedir permiso.,There's no need to ask for permission.
No tiene sentido llorar sobre la leche derramada.,There's no use crying over spilt milk.
De ninguna manera vamos a hacer eso.,There's no way we're going to do that.
No hay nada más duro que un diamante.,There's nothing harder than a diamond.
No hay nada para comer en la cocina.,There's nothing to eat in the kitchen.
No hay nada que podamos hacer para salvar a Tom.,There's nothing we can do to save Tom.
No hay nada peor que la soledad.,There's nothing worse than loneliness.
Todavía hay un poco de cerveza en la heladera.,There's still some beer in the fridge.
Aún queda un poco de té caliente en mi taza.,There's still some warm tea in my cup.
Estos libros y ropa son todos tuyos.,These books and clothes are all yours.
Este hecho demuestra su inocencia.,These facts prove that he is innocent.
Estos artículos son bastante difíciles de conseguir.,These items are rather hard to obtain.
Estas cosas pasan cuando estás embriagado.,These things happen when you're drunk.
Acordaron elegirle como presidente.,They agreed to elect him as president.
Decidieron elegirle como presidente.,They agreed to elect him as president.
Están pensando qué hacer a continuación.,They are deliberating what to do next.
Les interesa mucho la astronomía.,They are very interested in astronomy.
Ellos llegaron a Nueva Delhi el 9 de julio.,They arrived in New Delhi on July 9th.
Ellos creían que la Tierra es plana.,They believed that the earth was flat.
Pueden comunicarse haciendo señas con las manos.,They can communicate using hand signs.
Ellos me culparon por la ventana rota.,They charged me for the broken window.
Nos cobraron más caro de lo que esperábamos.,They charged us more than we expected.
Ellos concluyeron que él había mentido.,They concluded that he had told a lie.
Le consideran su mejor empleado.,They consider him their best employee.
Ellos decidieron cerrar la fábrica.,They decided to shut down the factory.
Ellos van a esquiar a Nozowa cada invierno.,They go skiing at Nozawa every winter.
Tienen cuatro clases por la mañana.,They have four classes in the morning.
Mantuvieron su relación en secreto.,They kept their relationship a secret.
Se pusieron los cimientos de la casa.,They laid the foundation of the house.
Ellos vivían en granjas o en pequeñas poblaciones.,They lived on farms or in small towns.
Se abrieron camino entre la multitud.,They made their way through the crowd.
Ellos pintaron de amarillo los marcos de las ventanas.,They painted the window frames yellow.
Le aplicaron a la silla una capa de pintura.,They put a coat of paint on the chair.
Dijeron que los costos de almacenamiento eran demasiado altos.,They said storage costs were too high.
Dicen que es el mejor jugador de tenis.,They say he is the best tennis player.
Dicen que está enamorada de él.,They say that she is in love with him.
Dicen que nació en Alemania.,They say that she was born in Germany.
Dicen que ella va a casarse pronto.,They say that she'll get married soon.
Ellos me mostraron muchas fotos hermosas.,They showed me a lot of nice pictures.
Ellos trataron el tema por teléfono.,They talked about it on the telephone.
Ellas fueron a la piscina pública.,They went to the public swimming pool.
Ayer fueron al zoo en autobús.,They went to the zoo by bus yesterday.
Ayer ellos fueron al zoológico en bus.,They went to the zoo by bus yesterday.
Estaban esparcidos en todas las direcciones.,They were scattered in all directions.
No podrán levantarse tan pronto.,They won't be able to get up so early.
No podrán levantarse tan temprano.,They won't be able to get up so early.
Decidieron cerrar esa fábrica.,They've decided to close that factory.
Ellos han desactivado la bomba con éxito.,They've defused the bomb successfully.
Este artículo ridiculiza a los vegetarianos.,This article makes fun of vegetarians.
Este pájaro puede imitar la voz humana.,This bird can imitate the human voice.
Este libro tiene muchas imágenes bellas.,This book has many beautiful pictures.
Esta caja es muy pesada para que yo la cargue.,This box is too heavy for me to carry.
En este autobús se puede ir al aeropuerto.,This bus will take you to the airport.
Este diccionario es totalmente inútil.,This dictionary is completely useless.
Este diccionario es absolutamente inútil.,This dictionary is completely useless.
Esta puerta permite acceder al jardín.,This gate allows access to the garden.
Esto tiene que ser lo que andamos buscando.,This has to be what we're looking for.
Este sombrero es un poco pequeño para mí.,This hat is a little too small for me.
Este hotel puede alojar 700 invitados.,This hotel can accommodate 700 guests.
Esta casa no se va a poder vender así como está.,This house will not sell as it stands.
Ésta es una caseta que hice yo mismo.,This is a doghouse that I made myself.
Esta es una réplica de un huevo de dinosaurio.,This is a replica of a dinosaur's egg.
Esto es un secreto; guárdatelo.,This is a secret. Keep it to yourself.
Así es como llegamos a la conclusión.,This is how we reached the conclusion.
Esta es la mejor de todas las películas que he visto hasta ahora.,This is the best movie I've ever seen.
Éste es el mejor restaurante que conozco.,This is the best restaurant I know of.
Este es el único par de zapatos que tengo.,This is the only pair of shoes I have.
Esta es la pluma que se me perdió ayer.,This is the pen that I lost yesterday.
Es el cuadro que pintó Mary.,This is the picture that Mary painted.
Éste es el peor libro entre los que he leído hasta ahora.,This is the worst book I've ever read.
Por esto es que no podemos tener cosas buenas.,This is why we can't have nice things.
"Esto es, estrictamente hablando, un error.","This is, strictly speaking, a mistake."
Esta niña pequeña dejó escapar a los pájaros.,This little girl let the birds escape.
Esta chiquita dejó escapar a los pájaros.,This little girl let the birds escape.
Esta medicina reducirá tu dolor.,This medicine will decrease your pain.
Esta medicina eliminará el dolor.,This medicine will take the pain away.
Este periódico no tiene color político.,This newspaper has no political slant.
Esta novela es difícil de entender.,This novel is difficult to understand.
Esta oferta expira el 15 de agosto de 1999.,"This offer expires on August 15, 1999."
Este paquete fue entregado anoche.,This package was delivered last night.
Este lugar me da muy malas vibraciones.,This place gives me a really bad vibe.
Esta pregunta es demasiado difícil para mí.,This question is too difficult for me.
Por este camino se llega al museo.,This road will take you to the museum.
Esta estatua se erigió hace diez años.,This statue was erected ten years ago.
Esta calle tenía otro nombre antes.,This street used to have another name.
Este verano ha llovido muy poco.,This summer it has rained very little.
Este billete es válido durante una semana más.,This ticket is good for one more week.
Este billete es válido durante tres meses.,This ticket is valid for three months.
Esta va a ser una misión muy peligrosa.,This will be a very dangerous mission.
Este año es un año importante para mí.,This year is an important year for me.
Thomas Edison inventó la bombilla.,Thomas Edison invented the light bulb.
Esas chicas húngaras son muy guapas.,Those Hungarian girls are very pretty.
"Para ser honestos, no me gustas para nada.","To be honest, I don't like you at all."
Hoy puedes comer tanto como quieras.,Today you can eat as much as you want.
Tom reconoce que fue derrotado.,Tom acknowledges that he was defeated.
Tom admitió haber derramado el vino tinto.,Tom admitted to spilling the red wine.
Tom adoptó nuestro método de contabilidad.,Tom adopted our method of bookkeeping.
Tom estuvo de acuerdo en ayudar a Mary con su trabajo.,Tom agreed to help Mary with her work.
Tom casi siempre va al trabajo en auto.,Tom almost always goes to work by car.
Tom siempre quiere intentar algo nuevo.,Tom always wants to try something new.
Tom y yo justo estábamos hablando de vos.,Tom and I were just talking about you.
"Probablemente, Tom y Mary están de vacaciones.",Tom and Mary are probably on vacation.
Tom y María están sentados en el sofá.,Tom and Mary are sitting on the couch.
Tom y Mary intentaron matar a John.,Tom and Mary attempted to murder John.
Tom y Mary no se hablan.,Tom and Mary don't talk to each other.
Tom y Mary se lo pasaron bien juntos.,Tom and Mary had a nice time together.
Tom y Mary tuvieron un matrimonio arreglado.,Tom and Mary had an arranged marriage.
Tom y Mary han decidido romper.,Tom and Mary have decided to break up.
Tom y Mary han decidido romper su relación.,Tom and Mary have decided to break up.
Tom y Mary han decidido dejarlo.,Tom and Mary have decided to break up.
Tom y Mary han decidido separarse.,Tom and Mary have decided to break up.
Tom y Mary tienen tres nietos.,Tom and Mary have three grandchildren.
Tom y Mary tienen unas vidas azarosas.,Tom and Mary have very eventful lives.
Tom y Mary viven bajo el mismo techo.,Tom and Mary live under the same roof.
Tomás y María tienen una pequeña granja.,Tom and Mary own a small organic farm.
Tom y Mary pelean casi todos los días.,Tom and Mary quarrel almost every day.
A menudo se veía a Tom y Mary juntos.,Tom and Mary were often seen together.
Tom y Mary eran muy felices juntos.,Tom and Mary were very happy together.
Tom y Mary entrarán por atrás.,Tom and Mary will enter from the back.
Tom y sus amigos están jugando al póquer.,Tom and his friends are playing poker.
Tom le preguntó a Mary cuánto dinero tenía.,Tom asked Mary how much money she had.
Tom le pidió a María que comprara un regalo para Juan.,Tom asked Mary to buy a gift for John.
Tom le pidió a María que le diera algo de dinero.,Tom asked Mary to give him some money.
Tom le pidió a Mary que le pusiera un ojo a John.,Tom asked Mary to keep an eye on John.
Tom le pidió a Mary que no perdiera de vista a John.,Tom asked Mary to keep an eye on John.
Tom le preguntó a María cuál era su apellido.,Tom asked Mary what her last name was.
Tom pidió una mesa cerca de la ventana.,Tom asked for a table near the window.
Tom me preguntó si quería otra cerveza.,Tom asked me if I wanted another beer.
Tom se comió el guiso directamente de la olla.,Tom ate the stew right out of the pot.
Tom creyó todo lo que Mary le dijo.,Tom believed everything Mary told him.
Tom le compró a María un paraguas caro.,Tom bought Mary an expensive umbrella.
Tom compró un regalo para su hija.,Tom bought a present for his daughter.
Tom vino a hablar conmigo esta tarde.,Tom came to talk to me this afternoon.
Tom habla tanto francés como inglés.,Tom can speak both French and English.
Tomás puede quedarse aquí tanto tiempo como quiera.,Tom can stay here as long as he likes.
Tom no se puede sacar el anillo del dedo.,Tom can't get his ring off his finger.
Tom no se puede quitar su anillo del dedo.,Tom can't get his ring off his finger.
Tom no se puede mover tan rápido como lo hace Mary.,Tom can't move as quickly as Mary can.
Tom no es capaz de confesar a Mary sus sentimientos reales.,Tom can't tell Mary his real feelings.
A Tom sí que se le dan bien los niños.,Tom certainly has a way with children.
Tom viene a verme de vez en cuando.,Tom comes and sees me once in a while.
Tom viene a visitarnos de vez en cuando.,Tom comes to visit us once in a while.
Tom se quejó a Mary por la comida.,Tom complained to Mary about the food.
Tom confesó que él había matado a Mary.,Tom confessed that he had killed Mary.
Tom convenció a Mary de que estaba equivocada.,Tom convinced Mary that she was wrong.
Tom podía confiar en que Mary mantendría su palabra.,Tom could trust Mary to keep her word.
Tom no pudo conseguir que Mary dejara de fumar.,Tom couldn't get Mary to stop smoking.
Tom no podía evitar pensar en Mary.,Tom couldn't help thinking about Mary.
Tom no pudo evitar preocuparse por Mary.,Tom couldn't help worrying about Mary.
Tom no podía dejar de pensar en Mary.,Tom couldn't stop thinking about Mary.
Tom no podía distinguir a los gemelos.,Tom couldn't tell the two twins apart.
A Tom no se le ocurrió nada que decir.,Tom couldn't think of anything to say.
Tom no podía comprender a Mary en un comienzo.,Tom couldn't understand Mary at first.
Tom decidió no volver a ver más a Mary.,Tom decided never to see Mary anymore.
Tom decidió no asistir a la reunión.,Tom decided not to attend the meeting.
Tom decidió posponer su salida.,Tom decided to postpone his departure.
Tom decidió entregar su renuncia.,Tom decided to submit his resignation.
Tom negó haber estado alguna vez en Boston.,Tom denied having ever been in Boston.
Tom negó inmediatamente la acusación.,Tom denied the accusation immediately.
Tom hizo un buen trabajo planificando la fiesta.,Tom did a good job planning the party.
Tom no creyó lo que Mary le dijo.,Tom didn't believe what Mary told him.
Tom no creyó lo que Mary le contó.,Tom didn't believe what Mary told him.
Tom no volvió hasta después de las 2:30.,Tom didn't come back until after 2:30.
Tom no desayunó esta mañana.,Tom didn't eat breakfast this morning.
Tom no sabía cuánto había tomado.,Tom didn't know how much he had drunk.
Tom no sabía cuánto había gastado.,Tom didn't know how much he had spent.
Tom no sabía que Mary estaba en la ciudad.,Tom didn't know that Mary was in town.
Tom no sabía dónde estacionar su auto.,Tom didn't know where to park his car.
"Al comienzo, Tom no sabía quién era Mary.",Tom didn't know who Mary was at first.
Tom no sabía por qué su esposa lo dejó.,Tom didn't know why his wife left him.
A Tom no le gustó mucho el concierto.,Tom didn't like the concert very much.
Tom no me habló del accidente.,Tom didn't mention the accident to me.
"Tom no parecía demasiado soprendido, tampoco.","Tom didn't seem too surprised, either."
Tom no durmió muy bien anoche.,Tom didn't sleep very well last night.
Tom no quería que Mary condujera su auto.,Tom didn't want Mary to drive his car.
Tom no quería que Mary hable con John.,Tom didn't want Mary to speak to John.
Tom no quiso romperle el corazón a Mary.,Tom didn't want to break Mary's heart.
Tom no quería romperle el corazón a Mary.,Tom didn't want to break Mary's heart.
Tom no quiso desempeñar un papel secundario.,Tom didn't want to play second fiddle.
Tom no estuvo de acuerdo con Mary en ese punto.,Tom disagreed with Mary on that point.
A Tom no le gusta la casa en la que vive.,Tom dislikes the house he's living in.
Tom no hace nada más que ver televisión todo el día.,Tom does nothing but watch TV all day.
Tom no hace nada más que ver la televisión durante todo el día.,Tom does nothing but watch TV all day.
Tom no cree que los fantasmas existan.,Tom doesn't believe that ghosts exist.
Tom ni siquiera tiene un par de zapatos.,Tom doesn't even have a pair of shoes.
Tom ni siquiera sabe que está en problemas.,Tom doesn't even know he's in trouble.
Tom ya ni siquiera le habla a Mary.,Tom doesn't even talk to Mary anymore.
Tom ya ni siquiera habla con Mary.,Tom doesn't even talk to Mary anymore.
Tom no necesita disculparse con Mary.,Tom doesn't have to apologize to Mary.
Tom no tiene que disculparse con Mary.,Tom doesn't have to apologize to Mary.
Tom no conoce a nadie en nuestro colegio.,Tom doesn't know anyone at our school.
Tom no sabe lo profunda que es la piscina.,Tom doesn't know how deep the pool is.
Tom no sabe cuánto pesa Mary.,Tom doesn't know how much Mary weighs.
Tom no sabe si es verdad o no.,Tom doesn't know if it is true or not.
Tom no sabe mucho acerca de Indonesia.,Tom doesn't know much about Indonesia.
Tom no sabe lo que yo voy a hacer.,Tom doesn't know what I'm going to do.
Tom no sabe cuál botón presionar.,Tom doesn't know which button to push.
Tom no sabe cuál botón apretar.,Tom doesn't know which button to push.
Tom no deja entrar gente a su casa.,Tom doesn't let people into his house.
A Tom no le gusta hablar con extraños.,Tom doesn't like talking to strangers.
Tom no ama a Mary como antes.,Tom doesn't love Mary like he used to.
A Tom no le molesta nadar bajo la lluvia.,Tom doesn't mind swimming in the rain.
Tom no tiene para qué responder de inmediato.,Tom doesn't need to answer right away.
Tom no recuerda haber dicho eso.,Tom doesn't remember having said that.
Tom no pasa mucho tiempo en Boston.,Tom doesn't spend much time in Boston.
Tom no toma vacaciones muy a menudo.,Tom doesn't take vacations very often.
Tom no cree estar capacitado para el trabajo.,Tom doesn't think he is up to the job.
Tom no cree que la culpa fuera de Mary.,Tom doesn't think it was Mary's fault.
Tom no cree que Mary vaya a venir.,Tom doesn't think that Mary will come.
Tom a veces no entiende a Mary.,Tom doesn't understand Mary sometimes.
Tom no entiende cómo se siente Mary.,Tom doesn't understand how Mary feels.
Tom no quiere que Mary vaya a Boston.,Tom doesn't want Mary to go to Boston.
Tom no quiere ver a nadie hoy.,Tom doesn't want to see anybody today.
Tom no quiere trabajar en una fábrica.,Tom doesn't want to work in a factory.
Tom dudaba que Mary le devolviera la llamada.,Tom doubted that Mary would call back.
Tom duda que Mary venga mañana.,Tom doubts if Mary will come tomorrow.
Tomás se disfrazó de niña para Halloween.,Tom dressed like a girl for Halloween.
Tom dibujó una línea recta en el papel.,Tom drew a straight line on the paper.
Tom bebe tres tazas de café al día.,Tom drinks three cups of coffee a day.
Tom sentía remordimiento por lo que había hecho.,Tom felt remorse for what he had done.
Tom llenó la bañera con agua caliente.,Tom filled the bathtub with hot water.
Tom llenó el balde con agua fría.,Tom filled the bucket with cold water.
Tom se olvidó de darle de comer a su perro anoche.,Tom forgot to feed his dog last night.
Tom olvidó en dónde dejó su paraguas.,Tom forgot where he left his umbrella.
Tom le encontró trabajo a Mary en un supermercado.,Tom found Mary a job in a supermarket.
Tom encontró sus gafas y se las puso.,Tom found his glasses and put them on.
Tom encontró la experiencia vivificante.,Tom found the experience exhilarating.
Tom encontró la experiencia emocionante.,Tom found the experience exhilarating.
Tom encontró este reloj en la venta de garaje.,Tom found this clock at a garage sale.
Tom le dio una semana a Mary para que lo meditara.,Tom gave Mary a week to think it over.
Tom le dio a Mary algo fresco para tomar.,Tom gave Mary something cold to drink.
