idioma,traduccion
¡Tenés que seguir luchando!,You've got to keep fighting.
¡Tienes que seguir luchando!,You've got to keep fighting.
¡Tienen que seguir luchando!,You've got to keep fighting.
Tu abrigo es muy bonito.,Your coat is very beautiful.
Tu perro siempre me ladra a mí.,Your dog always barks at me.
Tu perro nació este año.,Your dog was born this year.
Tu rostro me resulta familiar.,Your face is familiar to me.
Tu rostro me parece familiar.,Your face is familiar to me.
Vuestro padre parece muy amable.,Your father seems very nice.
Tu mano está tan fría como el hielo.,Your hand is as cold as ice.
Tu nombre me es familiar.,Your name is familiar to me.
Se ha cumplido tu profecía.,Your prophecy has come true.
No hay respuesta a tu pregunta.,Your question has no answer.
Tu pregunta no tiene respuesta.,Your question has no answer.
Tu secreto está a salvo conmigo.,Your secret is safe with me.
Tu repisa está llena de libros.,Your shelf is full of books.
Tu alma necesita ser salvada.,Your soul needs to be saved.
No les gusto a tus estudiantes.,Your students don't like me.
No les caigo bien a tus estudiantes.,Your students don't like me.
Tu punto de vista es demasiado optimista.,Your view is too optimistic.
Tu mujer está en la oficina.,Your wife is in your office.
"""A ella le gusta la música."" ""A mí también.""","""She likes music."" ""So do I."""
"""¿Va a llover?"" ""Espero que no"".","""Will it rain?"" ""I hope not."""
—Hablas demasiado —dijo él.,"""You talk too much,"" he said."
Un mexicano le enseñó español.,A Mexican taught him Spanish.
Una mejicana le enseñó español.,A Mexican taught him Spanish.
La abeja salió por la ventana.,A bee flew out of the window.
Una abeja salió volando por la ventana.,A bee flew out of the window.
Un gran árbol cayó en la tormenta.,A big tree fell in the storm.
Un pájaro iba volando por el cielo.,A bird was flying in the sky.
Se me ocurrió una idea brillante.,A bright idea occurred to me.
Un niño quemado le teme al fuego.,A burnt child fears the fire.
Niños quemados temen al fuego.,A burnt child fears the fire.
Hay un perro corriendo en el parque.,A dog is running in the park.
Un perro está corriendo por el parque.,A dog is running in the park.
Un perro le ladrará a los extraños.,A dog will bark at strangers.
Una rana salió del agua.,A frog came out of the water.
Una liebre echó una carrera contra una tortuga.,A hare raced with a tortoise.
Un helicóptero dio vueltas sobre nosotros.,A helicopter circled over us.
Un helicóptero iba en círculos por sobre nosotros.,A helicopter circled over us.
Un hombre hambriento es un hombre enfadado.,A hungry man is an angry man.
Un poco de trabajo no te va a matar.,A little work won't kill you.
Había muchas casas en llamas.,A lot of houses were on fire.
Mucha gente no es feliz.,A lot of people aren't happy.
Un asentimiento con la cabeza es un gesto de acuerdo.,A nod is a sign of agreement.
Un cabeceo es un signo de acuerdo.,A nod is a sign of agreement.
Una erupción reventó en su cuello.,A rash broke out on her neck.
Una lágrima rodaba en su mejilla.,A tear rolled down her cheek.
Por su fruto se conoce al árbol.,A tree is known by its fruit.
"De hecho, no sabía eso.","Actually, I didn't know that."
Añada un poco de azúcar y crema.,Add a little sugar and cream.
La entrada es gratuita los domingos.,Admission is free on Sundays.
No hay nada después de la muerte.,After death there is nothing.
Después de la tormenta llegó la calma.,"After the storm, it was calm."
Tras la tormenta llegó la calma.,"After the storm, it was calm."
Tras la tormenta se hizo la calma.,"After the storm, it was calm."
Todo lo que quiero hacer es sentarme acá.,All I want to do is sit here.
Todos los comienzos son difíciles.,All beginnings are difficult.
Todos habían votado por Aaron Burr.,All had voted for Aaron Burr.
Todos los hombres son iguales ante Dios.,All men are equal before God.
Todas sus canciones se convirtieron en éxitos.,All of her songs became hits.
Todos los miembros estaban presentes.,All the members were present.
Todos los estudiantes están presentes.,All the students are present.
Se han acabado las entradas.,All the tickets are sold out.
Solo se tenían el uno al otro.,All they had was one another.
Los tres somos estudiantes.,All three of us are students.
Casi todos fueron invitados.,Almost everybody was invited.
Su ambición lo llevó a asesinar.,Ambition drove him to murder.
Un archivo MP3 es un archivo de audio.,An MP3 file is an audio file.
¿Y qué pasó después?,And what happened after that?
Contesta a mi pregunta con cuidado.,Answer my question carefully.
Quienquiera que diga eso es un mentiroso.,Anyone who says so is a liar.
Las manzanas se venden por docenas.,Apples are sold by the dozen.
¿Son todos ellos tus amigos?,Are all of them your friends?
¿Hay libros sobre la mesa?,Are there books on the table?
¿Son ellos japoneses o chinos?,Are they Japanese or Chinese?
¿Van ellos a darme una paliza?,Are they going to beat me up?
¿Estamos solos en el universo?,Are we alone in the universe?
¿Vamos a verte pronto?,Are we going to see you soon?
¿Eres alérgica a algo?,Are you allergic to anything?
¿Estás enfadado por lo que dije?,Are you angry at what I said?
¿Traes la cámara?,Are you bringing your camera?
¿Estás llamando desde Alemania?,Are you calling from Germany?
¿Eres cercano a tu familia?,Are you close to your family?
¿Vienes con nosotros?,Are you coming along with us?
¿Vuelves mañana?,Are you coming back tomorrow?
¿Goza usted de buena salud?,Are you enjoying good health?
¿Vas a comprar el coche?,Are you going to buy the car?
¿Vas a comprarte el coche?,Are you going to buy the car?
¿Va a comprar el coche?,Are you going to buy the car?
¿Te vas a sentar conmigo?,Are you going to sit with me?
¿Vas a ir a la reunión?,Are you going to the meeting?
¿Te interesan los deportes?,Are you interested in sports?
¿Vas a juntarte con alguien aquí?,Are you meeting someone here?
¿Estás orgulloso de tu padre?,Are you proud of your father?
¿Estás orgullosa de tu padre?,Are you proud of your father?
¿Estáis orgullosos de vuestro padre?,Are you proud of your father?
¿Estáis orgullosas de vuestro padre?,Are you proud of your father?
¿Está orgulloso de su padre?,Are you proud of your father?
¿Están orgullosos de su padre?,Are you proud of your father?
¿Está orgullosa de su padre?,Are you proud of your father?
¿Están orgullosas de su padre?,Are you proud of your father?
¿No estás enojado conmigo de veras?,Are you really not mad at me?
¿Estás diciendo que Tom estaba equivocado?,Are you saying Tom was wrong?
¿Todavía estás casada con Tomás?,Are you still married to Tom?
¿Estás seguro de que es imposible?,Are you sure it's impossible?
¿Estás seguro de poder hacerlo?,Are you sure you can do this?
¿Van a venir tus padres a casa?,Are your parents coming home?
¿No la estás pasando bien?,Aren't you enjoying yourself?
¿No te estás divirtiendo?,Aren't you enjoying yourself?
"Según tu siembras, así recogerás.","As you sow, so will you reap."
"Cuando siembras, también recogerás.","As you sow, so will you reap."
Al fin terminé mi trabajo.,"At last, I completed my work."
Por lo menos ellos me escucharon.,At least they listened to me.
El otoño es mi estación favorita.,Autumn is my favorite season.
Ten cuidado con lo que deseas.,Be careful what you wish for.
¡Ten cuidado! El piso está humedo.,Be careful! The floor is wet.
Procurad venir aquí antes de las cinco.,Be sure to come here by five.
Acuérdate de comprar leche.,Be sure to pick up some milk.
Mendigar está prohibido por la ley.,Begging is prohibited by law.
Adonde quiero ir es a Boston.,Boston is where I want to go.
Boston es adonde yo quiero ir.,Boston is where I want to go.
Mis dos hermanas son maestras.,Both my sisters are teachers.
Mis dos hermanas son profesoras.,Both my sisters are teachers.
Los dos están en la pieza.,Both of them are in the room.
Ambos se veían sospechosos.,Both of them seem suspicious.
Cepillaos los dientes después de comer.,Brush your teeth after meals.
Cómprame cuatro papas grandes.,Buy four big potatoes for me.
Cómprame cuatro patatas grandes.,Buy four big potatoes for me.
Compre usted seis metros de esa tela.,Buy six meters of that cloth.
De ninguna manera lo aceptaré.,By no means will I accept it.
Llámame si pasa algo.,Call me if something happens.
¿Te puedo pedir algo más?,Can I ask you something else?
¿Puedo tomar tu secador de pelo prestado?,Can I borrow your hair drier?
¿Puedo coger tu secador de pelo?,Can I borrow your hair drier?
¿Puedo coger un taxi cerca de aquí?,Can I catch a taxi near here?
¿Puedo devolverte el dinero el lunes?,Can I pay you back on Monday?
¿Puedo hablar con el profesor?,Can I speak with the teacher?
¿Alguien aquí habla francés?,Can anyone here speak French?
¿Mi hija puede ir a la escuela?,Can my daughter go to school?
¿Puede verme el dentista hoy?,Can the dentist see me today?
¿Podemos escondernos en tu sótano?,Can we hide in your basement?
¿Puedes responder a esta pregunta?,Can you answer this question?
¿Puede responder a esta pregunta?,Can you answer this question?
¿Podéis responder a esta pregunta?,Can you answer this question?
¿Puedes arreglar la radio defectuosa?,Can you fix the broken radio?
¿Puedes hacer que se cierre la puerta?,Can you get the door to shut?
¿Me ayudas a encontrar mis llaves?,Can you help me find my keys?
¿Puedes repetir lo que dijiste?,Can you repeat what you said?
¿Ves esa pequeña casa?,Can you see that small house?
¿Puedes ver esa pequeña casa?,Can you see that small house?
¿Puedes ver aquella casita?,Can you see that small house?
¿Puedes parar de llamarme así?,Can you stop calling me that?
¿Puedes decirme qué es esto?,Can you tell me what this is?
¿Me puede decir su dirección?,Can you tell me your address?
¿Puede escribir su nombre acá?,Can you write your name here?
¿Tu hermano sabe conducir?,Can your brother drive a car?
¿Tu hermano puede conducir un auto?,Can your brother drive a car?
¿Tu hermano sabe conducir un coche?,Can your brother drive a car?
¿No puedes vivir tu propia vida?,Can't you live your own life?
A los gatos les gusta jugar al sol.,Cats like playing in the sun.
El queso no se digiere con facilidad.,Cheese doesn't digest easily.
Chen no es un hombre de negocios.,Chen is not a businessperson.
A los niños les gusta trepar a los árboles.,Children like climbing trees.
Los niños necesitan mucho sueño.,Children need a lot of sleep.
Los niños deberían jugar fuera.,Children should play outside.
Los niños le lanzaron piedras.,Children threw stones at him.
El cólera no es común en Japón.,Cholera is uncommon in Japan.
Elige tres libros al azar.,Choose three books at random.
Límpiale el polvo a la repisa.,Clean the dust off the shelf.
El cambio climático no es una patraña.,Climate change is not a hoax.
Las cobras están siempre muy alerta.,Cobras are always very alert.
Ven aquí y te mostraré.,"Come here, and I'll show you."
Ven aquí y te lo enseñaré.,"Come here, and I'll show you."
Métete. El agua está rica.,Come on in. The water's nice.
"Vamos Tom, piénsalo.","Come on, Tom, think about it."
Ven cuando tengas tiempo.,Come when you have some time.
Regresar fue una mala elección.,Coming back was a bad choice.
¿Podrías hacerme un descuento?,Could you give me a discount?
"¿Podría repetirlo, por favor?",Could you please repeat that?
¿Podrías poner estas en una caja?,Could you put these in a box?
¿Podrías enviarme un folleto?,Could you send me a brochure?
¿Podría enviarme un catálogo?,Could you send me a brochure?
¿Puede decirme mi saldo?,Could you tell me my balance?
Cubre la olla mientras cocinas.,Cover the pot while you cook.
Corta el pastel con ese cuchillo.,Cut the cake with that knife.
Papá siempre le está animando.,Dad's always encouraging him.
Las citas pueden ser muy estresantes.,Dating can be very stressful.
Davis no quería la guerra civil.,Davis did not want civil war.
Diciembre tiene treinta y un días.,December has thirty-one days.
¿Acaso Tom te dijo algo?,Did Tom say something to you?
¿El perro de Tom mordió a Mary alguna vez?,Did Tom's dog ever bite Mary?
¿Alguien escuchó el tiro?,Did anyone hear the gun shot?
¿Ella te enseñó la foto?,Did she show you the picture?
¿Ocurrió algo en casa?,Did something happen at home?
¿Fuiste a la última clase?,Did you go to the last class?
¿Invitaste a cenar a Tom?,Did you invite Tom to dinner?
¿Acabas de conocerle?,Did you just get to know him?
¿Hiciste amigos nuevos?,Did you make any new friends?
¿Leíste ese libro gordo?,Did you read that thick book?
¿En serio no sabías eso?,Did you really not know that?
¿De verdad que no lo sabías?,Did you really not know that?
¿Viste a ese pequeño ratón?,Did you see that small mouse?
¿Pasaste la noche aquí?,Did you spend the night here?
¿Hablaste por mucho tiempo?,Did you talk for a long time?
¿Pensabas que yo era canadiense?,Did you think I was Canadian?
¿No te pedí que no ayudaras?,Didn't I ask you not to help?
¿No te di algo de dinero?,Didn't I give you some money?
¿Ha revisado alguien este texto?,Didn't anyone proofread this?
¿No escuchaste el timbre?,Didn't you hear the doorbell?
Disneylandia fue construido en 1955.,Disneyland was built in 1955.
Dividan las velas entre ustedes.,Divide the candles among you.
¿Tengo que abrir la ventana?,Do I have to open the window?
¿Los niños van al colegio?,Do the children go to school?
¿Cuidan ellos del perro?,Do they take care of the dog?
Haz lo que creas correcto.,Do what you believe is right.
Haga lo que crea correcto.,Do what you believe is right.
Haz lo que haya que hacer.,Do whatever needs to be done.
¿Vienes aquí todas las noches?,Do you come here every night?
¿Hoy te sientes mejor?,Do you feel any better today?
¿Hoy se siente mejor?,Do you feel any better today?
¿Os sentís mejor hoy?,Do you feel any better today?
¿Vas a comprar todos los días?,Do you go shopping every day?
¿Tienes una casa en Italia?,Do you have a house in Italy?
¿Tienes uniforme escolar?,Do you have a school uniform?
¿Tenés alguna idea mejor?,Do you have any better ideas?
¿Tienes algo suelto?,Do you have any small change?
¿Le queda algún boleto?,Do you have any tickets left?
¿Le quedan entradas?,Do you have any tickets left?
¿Tiene algo más barato?,Do you have anything cheaper?
¿Tienes algo en mente?,Do you have anything in mind?
¿Tenés algo para leer?,Do you have anything to read?
¿Tienes algo para leer?,Do you have anything to read?
¿Usted ya tiene hijos?,Do you have children already?
¿Ya tienen hijos?,Do you have children already?
¿Tiene seguro médico?,Do you have health insurance?
¿Tienen jeans de mi talla?,Do you have jeans in my size?
¿Tienes algo para mí?,Do you have something for me?
¿Tienes algo para decir?,Do you have something to say?
¿Acaso tienes que dar un discurso?,Do you have to make a speech?
¿Tienes hermanos menores?,Do you have younger brothers?
¿Conocés a toda esta gente?,Do you know all these people?
¿Conoces a todas estas personas?,Do you know all these people?
¿Tú sabes cómo cocinar pescado?,Do you know how to cook fish?
¿Sabe cómo cocinar pescado?,Do you know how to cook fish?
¿Sabes cómo cocinar carne?,Do you know how to cook meat?
¿Sabes cómo llegar?,Do you know how to get there?
¿Sabes cómo se llega allí?,Do you know how to get there?
¿Sabes lo que ha hecho?,Do you know what he has done?
¿Sabes qué está pasando?,Do you know what's happening?
Sabes donde esta tom ahora?,Do you know where Tom is now?
¿Sabéis dónde está el parque zoológico?,Do you know where the zoo is?
¿Sabés por qué pasa?,Do you know why that happens?
¿Sabes por qué pasa?,Do you know why that happens?
¿Te gusta vivir en Boston?,Do you like living in Boston?
¿Te gusta la primavera o el otoño?,Do you like spring or autumn?
¿Necesitas hacerlo otra vez?,Do you need to do that again?
¿Sueles ir a ver obras de teatro?,Do you often go to see plays?
¿Suele usted ir a ver obras de teatro?,Do you often go to see plays?
¿Soléis ir a ver obras de teatro?,Do you often go to see plays?
¿De verdad piensas que es malo?,Do you really think it's bad?
¿Todavía te duele la cabeza?,Do you still have a headache?
¿Piensas que Tomás puede hacer eso?,Do you think Tom can do that?
¿Pensáis que Tom ha cambiado?,Do you think Tom has changed?
¿Crees que Tom es cumplidor?,Do you think Tom is reliable?
¿Creés que estoy loco?,Do you think that I'm insane?
¿Piensas que podemos ayudar a Tomás?,Do you think we can help Tom?
¿Piensas que eres guapo?,Do you think you're handsome?
¿Entiendes todo?,Do you understand everything?
¿Querés un vaso de agua?,Do you want a glass of water?
¿Querés algo para comer?,Do you want something to eat?
¿Quieres ser mi compañero?,Do you want to be my partner?
¿Quieres bailar conmigo?,Do you want to dance with me?
¿Quieres hacerlo hoy?,Do you want to do that today?
¿Quieres comer algo?,Do you want to eat something?
¿Quieren ir a nadar?,Do you want to go for a swim?
¿Quieren ir a una fiesta?,Do you want to go to a party?
¿Quieres ir al zoo?,Do you want to go to the zoo?
¿Queréis ir al zoo?,Do you want to go to the zoo?
¿Quieren tener hijos?,Do you want to have children?
¿Quieres decir algo?,Do you want to say something?
¿Quieren decir algo?,Do you want to say something?
¿Quieres ver a Tom de nuevo?,Do you want to see Tom again?
¿Quieres ver tu pieza?,Do you want to see your room?
¿Quieres hablar al respecto?,Do you want to talk about it?
¿Quieren hablar al respecto?,Do you want to talk about it?
¿Quieres trabajar con Tom?,Do you want to work with Tom?
¿Quieres a tu amiga de vuelta?,Do you want your friend back?
Hazlo lo mejor que puedas y no te preocupes.,Do your best and don't worry.
Haz los deberes solo.,Do your homework by yourself.
Haz los deberes sola.,Do your homework by yourself.
¿Tus padres hablan francés?,Do your parents speak French?
Haz el trabajo como creas conveniente.,Do your work in your own way.
¿Alguien sabe de esto?,Does anybody know about this?
¿Alguno de ustedes las conoce?,Does anyone of you know them?
¿Alguna de ustedes los conoce?,Does anyone of you know them?
¿Todos tienen un lápiz?,Does everybody have a pencil?
¿Tiene que irse ahora mismo?,Does he need to go right now?
¿La prisión reforma a los criminales?,Does prison reform criminals?
¿Ella trabaja en la cocina?,Does she work in the kitchen?
¿Trabaja en la cocina?,Does she work in the kitchen?
¿Eso quiere decir que tú lo compraste?,Does that mean you bought it?
Los perros no son capaces de distinguir colores.,Dogs can't tell colors apart.
No le pidas ningún favor.,Don't ask him for any favors.
No hagas demasiadas preguntas.,Don't ask too many questions.
No te avergüences de ti mismo.,Don't be ashamed of yourself.
No seas tan duro con tu hijo.,Don't be so hard on your son.
No seas tan duro contigo mismo.,Don't be so hard on yourself.
No sea tan dura consigo misma.,Don't be so hard on yourself.
No excedas la máxima velocidad.,Don't exceed the speed limit.
No esperes demasiado de él.,Don't expect too much of him.
No esperen demasiado de él.,Don't expect too much of him.
No lo sientas tanto por Tom.,Don't feel too sorry for Tom.
No olvides tus patines de hielo.,Don't forget your ice skates.
No insultes mi inteligencia.,Don't insult my intelligence.
No te metas en su privacidad.,Don't intrude on her privacy.
No te apoyes contra esta muralla.,Don't lean against this wall.
"No me dejes solo, por favor.","Don't leave me alone, please."
No deje las ventanas abiertas.,Don't leave the windows open.
No dejes abiertas las ventanas.,Don't leave the windows open.
No dejes que Tom cierre esta puerta.,Don't let Tom shut this door.
No dejen que Tom cierre esta puerta.,Don't let Tom shut this door.
No dejes que sepa la verdad.,Don't let him know the truth.
No muestre sus emociones.,Don't let your feelings show.
No enseñes tus sentimientos.,Don't let your feelings show.
No te burles de los extranjeros.,Don't make fun of foreigners.
No te burles de ese niño.,Don't make fun of that child.
¡No me haga volver aquí!,Don't make me come back here.
No te burles de los extranjeros.,Don't poke fun at foreigners.
No finjas que no sabes.,Don't pretend you don't know.
No pongas libros sobre la mesa.,Don't put books on the table.
No me levantes la voz.,Don't raise your voice at me.
No lea este tipo de libro.,Don't read that kind of book.
No vuelvas a decir algo así.,Don't say such a thing again.
No compartas esto con nadie.,Don't share this with anyone.
No le hables de esa forma.,Don't speak to him like that.
No creas que no me gustas.,Don't think I don't like you.
No desperdicies tu oportunidad.,Don't throw away your chance.
No toques ese botón azul.,Don't touch that blue button.
No toques lo que no es tuyo.,Don't touch what isn't yours.
No subestimes mi poder.,Don't underestimate my power.
No te preocupes por lo que hice.,Don't worry about what I did.
No te atrevas a hacer eso de nuevo.,Don't you dare do that again.
¿No sabes que soy tu jefe?,Don't you know I'm your boss?
¿No crees que es extraño?,Don't you think it's strange?
¿Creés que tenés suerte?,Don't you think you're lucky?
¿Quieres que me lo quede?,Don't you want me to keep it?
¿Quieres venir con nosotros?,Don't you want to come along?
¿Quieres venir con nosotras?,Don't you want to come along?
¿No quieres venir conmigo?,Don't you want to come along?
¿No quieres nadar hoy?,Don't you want to swim today?
¿Quieres dar otra vuelta?,Don't you want to walk again?
Beber vino ayuda a hacer la digestión.,Drinking wine aids digestion.
Cada uno de ellos tiene un auto propio.,Each of them has his own car.
Cada uno hace lo que le parece.,Each one does what he wishes.
Cada estado tenía solo un voto.,Each state had just one vote.
El miércoles que viene empieza la Semana Santa.,Easter begins next Wednesday.
Cómete todo lo que hay en tu plato.,Eat everything on your plate.
Ocho entre dos es cuatro.,Eight divided by two is four.
El inglés es una lengua universal.,English is a global language.
El inglés no es difícil de aprender.,English is not hard to learn.
El inglés se habla en los Estados Unidos.,English is spoken in America.
A los europeos les gusta beber vino.,Europeans like to drink wine.
Incluso en India las cosas han cambiado.,Even in India things changed.
Hasta los monos caen de los árboles.,Even monkeys fall from trees.
Yo voy de compras cada mañana.,"Every morning, I go shopping."
Todo problema tiene una solución.,Every problem has a solution.
Todos fueron enviados a casa.,Everybody got sent back home.
Todos te están esperando.,Everybody is waiting for you.
Todo el mundo te está esperando.,Everybody is waiting for you.
Todos se rieron del niño.,Everybody laughed at the boy.
Todas se rieron del niño.,Everybody laughed at the boy.
Todo el mundo tiene que saber esto.,Everybody needs to know this.
Todos tienen que saber esto.,Everybody needs to know this.
Todos se apresuraron hacia Tom.,Everybody rushed towards Tom.
Todos hablan bien de ella.,Everybody speaks well of her.
Todo el mundo habla bien de él.,Everybody speaks well of him.
Todos querían que lo hiciera.,Everybody wanted me to do it.
Todos me preguntan eso siempre.,Everyone always asks me that.
Todos se quejaron de mi opinión.,Everyone attacked my opinion.
Todo el mundo se echó a reír.,Everyone burst into laughter.
Todos vinieron menos Tomás.,Everyone came except for Tom.
Todos habían venido excepto tú.,Everyone had come except you.
Todas habían venido menos tú.,Everyone had come except you.
Todo el mundo ha dejado de trabajar.,Everyone has stopped working.
Todos han dejado de trabajar.,Everyone has stopped working.
"Todos se fueron, menos nosotros.","Everyone left, except for us."
Todos miraron nuevamente a Tomás.,Everyone looked at Tom again.
Todos parecen incómodos.,Everyone looks uncomfortable.
Todo el mundo asintió de acuerdo.,Everyone nodded in agreement.
Todos parecen estar nerviosos.,Everyone seems to be nervous.
Todos piensan lo mismo.,Everyone thinks the same way.
Todos quieren sentirse amados.,Everyone wants to feel loved.
Todo lo que Tom dice es mentira.,Everything Tom says is a lie.
Todo lo que él dijo era correcto.,Everything he said was right.
Aquí todo es caro.,Everything is expensive here.
Todo está yendo muy rápido.,Everything is going too fast.
Todo queda conforme estaba.,Everything remains as it was.
"Disculpe, tengo una pregunta.","Excuse me, I have a question."
"Perdone, ¿quién es esta mujer?","Excuse me, who is this woman?"
Permiso. ¿Puedo pasar?,Excuse me. May I get through?
Concrete usted su idea.,Express your idea concretely.
La hambruna nos mira al rostro.,Famine stared us in the face.
Pocas personas tienen máquina de escribir.,Few people have a typewriter.
Poca gente sabe cómo hacerlo.,Few people know how to do it.
Poca gente habla mi idioma.,Few people speak my language.
"Finalmente, los delegados votaron.","Finally, the delegates voted."
Descubre cuál es el problema.,Find out what the problem is.
La pesca es mi pasatiempo preferido.,Fishing is my favorite hobby.
Sigue el ejemplo de tu hermana.,Follow your sister's example.
"Afortunadamente, nadie resultó herido.","Fortunately, no one was hurt."
"Francamente hablando, lo odio.","Frankly speaking, I hate him."
Los coches alemanes son muy populares.,German cars are very popular.
Ordena tus prioridades.,Get your priorities straight.
Échame una mano con esta bolsa.,Give me a hand with this bag.
Dame el informe el lunes.,Give me the report on Monday.
Ve y habla con mi compañero.,Go and speak to my colleague.
Ve a encontrar algo más que hacer.,Go find something else to do.
Los perros guías ayudan a la gente ciega.,Guide dogs help blind people.
Cuelga tu traje en el armario.,Hang your suit in the closet.
¿Alguien ha visto mi jarra de cerveza?,Has anybody seen my beer mug?
¿Ya han pasado 10 años?,Has it been 10 years already?
¿Ya ha venido el cartero?,Has the mailman already come?
¿Ha llegado ya la remesa?,Has the shipment arrived yet?
¿Alguna vez te ha mordido tu perro?,Has your dog ever bitten you?
¿Vuestro perro os ha mordido alguna vez?,Has your dog ever bitten you?
¿Te he hecho esperar mucho?,Have I kept you waiting long?
¿Le he hecho esperar mucho?,Have I kept you waiting long?
¿Ha habido consecuencias?,Have there been consequences?
¿Hemos hecho algo mal?,Have we done something wrong?
¿Ya le has dado de comer al perro?,Have you already fed the dog?
¿Has comprado un melón?,Have you bought a watermelon?
¿Desenterraste las papas?,Have you dug up the potatoes?
¿Desenterraron las papas?,Have you dug up the potatoes?
¿Ya has desayunado?,Have you eaten breakfast yet?
¿Has estado alguna vez en África?,Have you ever been to Africa?
¿Has estado alguna vez en Boston?,Have you ever been to Boston?
¿Has estado alguna vez en Canadá?,Have you ever been to Canada?
¿Alguna vez has estado en Europa?,Have you ever been to Europe?
¿Has estado alguna vez en Francia?,Have you ever been to France?
¿Has estado alguna vez en Hawái?,Have you ever been to Hawaii?
¿Has ido alguna vez a Kyushu?,Have you ever been to Kyushu?
¿Has estado alguna vez en México?,Have you ever been to Mexico?
¿Has comprado un rifle alguna vez?,Have you ever bought a rifle?
¿Alguna vez te has teñido el pelo?,Have you ever dyed your hair?
¿Alguna vez has comido pescado crudo?,Have you ever eaten raw fish?
¿Alguna vez has reprobado un examen?,Have you ever failed an exam?
¿Has ido a Boston alguna vez?,Have you ever gone to Boston?
¿Alguna vez has matado a alguien?,Have you ever killed someone?
¿Te has perdido un vuelo alguna vez?,Have you ever missed a plane?
¿Has plantado un árbol alguna vez?,Have you ever planted a tree?
¿Has montado alguna vez a caballo?,Have you ever ridden a horse?
¿Has visto alguna vez esta bandera?,Have you ever seen this flag?
¿Has cantado en público alguna vez?,Have you ever sung in public?
¿Has cantado alguna vez en público?,Have you ever sung in public?
¿Has nadado alguna vez en un lago?,Have you ever swum in a lake?
¿Has averiguado algo?,Have you found something out?
¿Te has vuelto completamente loco?,Have you gone completely mad?
¿Has oído de mi tío?,Have you heard from my uncle?
¿Ya has tomado una decisión?,Have you made a decision yet?
¿Recibiste la carta?,Have you received the letter?
¿Viste mi libro de recetas?,Have you seen my recipe book?
¿Ya hablaste con Tom?,Have you spoken with Tom yet?
¿Has hablado ya con Tom?,Have you spoken with Tom yet?
Actúa como si fuera un rey.,He acts as if he were a king.
Admiraba el trabajo de su amigo.,He admired his friend's work.
Él admitió que era verdad.,He admitted that it was true.
Siempre hace lo que quiere.,He always does as he pleases.
Siempre anda con un rifle.,He always walks with a rifle.
Siempre lleva gafas oscuras.,He always wears dark glasses.
Él y yo nos quedamos en el hotel.,He and I stayed at the hotel.
Él hizo una pregunta al respecto.,He asked a question about it.
Él hizo una pregunta incómoda.,He asked an awkward question.
Él pidió una jarra de cerveza.,He asked for a glass of beer.
Le preguntó a ella si lo conocía.,He asked her if she knew him.
Él le preguntó dónde vivía.,He asked her where she lived.
Me preguntó cuál era mi nombre.,He asked me what my name was.
Me preguntó quién era ese hombre.,He asked me who that man was.
Le pegó al perro con un palo.,He beat the dog with a stick.
Él comenzó a tocar una vieja canción.,He began to play an old song.
Él se cree cada palabra que digo.,He believes every word I say.
Él pertenece a una familia numerosa.,He belongs to a large family.
Él pertenece a la banda de bronces.,He belongs to the brass band.
Él pertenece al club de música.,He belongs to the music club.
Se agachó para atarse un zapato.,He bent over to tie his shoe.
Él le echó la culpa de su fracaso.,He blamed his failure on her.
Él trajo a su perro al colegio.,He brought his dog to school.
Construyó a su hijo una nueva casa.,He built his son a new house.
Volvió dos horas más tarde.,He came back after two hours.
Él volvió a las nueve.,He came back at nine o'clock.
Él vino ayer desde Tokio.,He came from Tokyo yesterday.
Él vino de otro país.,He came from another country.
Él vino aquí hace diez minutos.,He came here ten minutes ago.
Él llegó a casa de muy buen humor.,He came home in high spirits.
Él llegó tarde a casa anoche.,He came home late last night.
Ayer vino a verte.,He came to see you yesterday.
Él puede correr más rápido que yo.,He can run faster than I can.
Él también puede hablar ruso.,He can speak Russian as well.
No puede refrenar sus deseos.,He can't control his desires.
Él no puede haber ido a la escuela.,He can't have gone to school.
Él no puede haber leído este libro.,He can't have read this book.
Él no es capaz de escribir su propio nombre.,He cannot write his own name.
Él lleva una bolsa a la espalda.,He carries a bag on his back.
Él se resfría con enorme facilidad.,He catches colds very easily.
Él me hizo perder el autobús.,He caused me to miss the bus.
Él cambió de colegio el año pasado.,He changed schools last year.
Él recolectó un montón de estampillas.,He collected a lot of stamps.
Él cometió un crimen serio.,He committed a serious crime.
Él decidió operarse.,He decided to be operated on.
Decidió hacerse piloto.,He decided to become a pilot.
Lo hizo sin que yo lo supiera.,He did it without me knowing.
Lo ha hecho sin que yo lo sepa.,He did it without me knowing.
Él no disfrutó de sus lecciones.,He did not enjoy his lessons.
No tenía dinero suficiente.,He did not have enough money.
No apareció nada.,He did not turn up after all.
Él no quería que ella se fuera.,He did not want her to leave.
Él tuvo un mal empeño en sus estudios.,He did poorly in his studies.
Hizo lo que le dije que hiciese.,He did what I told him to do.
Él hizo lo que le instruí.,He did what I told him to do.
Él hizo lo que le dijeron.,He did what he had been told.
Él no admitió la derrota.,He didn't acknowledge defeat.
No respondió a mi pregunta.,He didn't answer my question.
Él no asistió a la reunión.,He didn't attend the meeting.
Él no cumplía con los estándares.,He didn't meet the standards.
Él no respondió a mi carta.,He didn't reply to my letter.
